Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201977910016_R05C02	27450149	28035273	3	150.0088			585125	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	201977910016_R05C02	27450149	28035273	3	150.0088			585125	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201977910016_R05C02	27450149	28035273	3	150.0088			585125	Has_gene
21																201977910016_R05C02	52289920	52321010	0	132.1709			31091	Non_gene
20																201977910016_R07C01	1155385	1196509	3	43.35538			41125	Non_gene
6																201977910016_R07C02	12296402	12391211	1	42.29524			94810	Non_gene
11																201977910016_R07C02	52004919	52140975	0	50.06689			136057	Non_gene
4	1093	NM_001101246	-	66610953	66643765	66616154	66643592	3	66610953,66630959,66643430,	66616265,66631082,66643765,	0	MTURN	cmpl	cmpl	0,0,0,	202031420015_R01C01	66583105	66978951	3	41.95095			395847	Has_gene
4	136	NM_001197032	-	66696648	66755780	66696936	66755780	14	66696648,66702598,66713890,66714608,66715105,66718715,66719153,66722223,66724161,66725239,66730735,66732419,66733659,66755740,	66697134,66702660,66713961,66714739,66715164,66718801,66719313,66722381,66724202,66725398,66730860,66732575,66733776,66755780,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	202031420015_R01C01	66583105	66978951	3	41.95095			395847	Has_gene
4	1094	NM_001076391	+	66758678	66770727	66758857	66768603	4	66758678,66762076,66765273,66768444,	66759054,66762228,66765401,66770727,	0	FKBP14	cmpl	cmpl	0,2,1,0,	202031420015_R01C01	66583105	66978951	3	41.95095			395847	Has_gene
4	136	NM_001110803	+	66785265	66851245	66807200	66847530	8	66785265,66807199,66825783,66832883,66834056,66836650,66844869,66847371,	66785615,66807359,66825965,66833086,66834251,66836816,66845050,66851245,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	202031420015_R01C01	66583105	66978951	3	41.95095			395847	Has_gene
7																202031420015_R01C01	79469015	79527052	0	39.82697			58038	Non_gene
10																202031420015_R01C01	22649973	23155925	1	38.70956			505953	Non_gene
10																202031420015_R01C01	24998515	25265627	0	96.61053			267113	Non_gene
12																202031420015_R01C01	70816749	71274536	0	106.3226			457788	Non_gene
6																202031420015_R01C02	86012313	86142462	0	104.1276			130150	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420015_R01C02	83208151	83271555	0	77.66846			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420015_R01C02	83208151	83271555	0	77.66846			63405	Has_gene
10																202031420015_R01C02	22379850	23208530	0	40.128			828681	Non_gene
12																202031420015_R01C02	70868927	71688525	0	42.2848			819599	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	202031420015_R01C02	72819475	76747168	3	61.86308			3927694	Has_gene
15																202031420015_R01C02	3212853	3369565	1	90.07265			156713	Non_gene
18																202031420015_R01C02	61894649	61929947	0	54.89048			35299	Non_gene
25	658	NM_001191169	-	9666053	9680637	9680080	9680368	2	9666053,9679929,	9666706,9680637,	0	DEXI	cmpl	cmpl	-1,0,	202031420015_R01C02	9621091	9690819	3	48.47384			69729	Has_gene
28																202031420015_R01C02	2468624	2600973	0	474.9512			132350	Non_gene
12																202031420015_R02C01	70868927	71688525	0	45.59282			819599	Non_gene
18	1056	NR_162254	-	61858363	61858428	61858428	61858428	1	61858363,	61858428,	0	MIR11977	unk	unk	-1,	202031420015_R02C01	61854328	61920892	0	48.74718			66565	Has_gene
21	738	NM_001101956	-	20128495	20132903	20129086	20130031	3	20128495,20132453,20132859,	20130126,20132532,20132903,	0	LOC512440	cmpl	cmpl	0,-1,-1,	202031420015_R02C01	20099739	20201148	0	47.01467			101410	Has_gene
21	738	NM_001103302	-	20155581	20163194	20156974	20157850	2	20155581,20163147,	20158041,20163194,	0	LOC618633	cmpl	cmpl	0,-1,	202031420015_R02C01	20099739	20201148	0	47.01467			101410	Has_gene
21	738	NM_001101279	-	20176382	20183768	20177597	20178506	2	20176382,20183734,	20178586,20183768,	0	LOC781494	cmpl	cmpl	0,-1,	202031420015_R02C01	20099739	20201148	0	47.01467			101410	Has_gene
21	738	NM_001102069	-	20084896	20092403	20086055	20087042	3	20084896,20091461,20092357,	20087189,20091539,20092403,	0	LOC522763	cmpl	cmpl	0,-1,-1,	202031420015_R02C02	20078296	20127027	0	53.3474			48732	Has_gene
2																202031420015_R03C01	63897151	63948276	3	39.99593			51126	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420015_R03C01	83190665	83251339	0	78.23544			60675	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420015_R03C01	83190665	83251339	0	78.23544			60675	Has_gene
12																202031420015_R03C01	70488515	70618867	0	232.8896			130353	Non_gene
4																202031420015_R04C01	6270385	6425277	3	60.35893			154893	Non_gene
12																202031420015_R04C01	70868927	72073378	0	109.3754			1204452	Non_gene
13	10	NM_001193156	-	12576390	12590757	12576439	12590757	5	12576390,12580076,12583762,12585246,12590587,	12576751,12580277,12583860,12585368,12590757,	0	ECHDC3	cmpl	cmpl	0,0,1,2,0,	202031420015_R04C01	12543348	12808180	3	111.0251			264833	Has_gene
13	682	NM_001192695	+	12778210	12833138	12778210	12832619	14	12778210,12782054,12783945,12791698,12805232,12810898,12814898,12817158,12818954,12822187,12822961,12823120,12825683,12831252,	12778265,12782122,12784028,12791738,12805313,12811006,12815008,12817207,12819075,12822282,12823027,12823220,12825836,12833138,	0	USP6NL	cmpl	cmpl	0,1,0,2,0,0,0,2,0,1,0,0,1,1,	202031420015_R04C01	12543348	12808180	3	111.0251			264833	Has_gene
28																202031420015_R04C01	2468624	2600973	0	462.567			132350	Non_gene
7																202031420015_R04C02	10087455	10907840	3	38.97895			820386	Non_gene
17																202031420015_R04C02	50685977	50978786	0	43.35061			292810	Non_gene
1	1675	NM_001206062	+	142875108	142980629	142875108	142980405	9	142875108,142919419,142933978,142937702,142941545,142943636,142948843,142953111,142980151,	142875408,142919508,142934195,142937831,142941680,142943738,142948993,142953280,142980629,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,0,1,	202031420015_R05C01	142904469	142936908	0	54.04677			32440	Has_gene
4																202031420015_R05C01	65259787	65291207	0	78.82804			31421	Non_gene
10																202031420015_R05C01	23155925	23938808	0	109.4113			782884	Non_gene
24																202031420015_R05C01	13281977	13331435	0	51.74078			49459	Non_gene
28																202031420015_R05C01	2468624	2600973	0	430.7449			132350	Non_gene
2	793	NM_001046257	-	27317637	27380506	27317715	27380451	16	27317637,27321134,27322328,27323355,27326591,27327992,27335301,27335524,27341449,27347541,27350400,27353119,27353402,27356895,27369949,27380424,	27317852,27321224,27322440,27323481,27326680,27328101,27335427,27335623,27341575,27347640,27350463,27353201,27353465,27356979,27370035,27380506,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	202031420015_R05C02	27366556	28027008	3	163.5199			660453	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420015_R05C02	27366556	28027008	3	163.5199			660453	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	202031420015_R05C02	27366556	28027008	3	163.5199			660453	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420015_R05C02	27366556	28027008	3	163.5199			660453	Has_gene
12																202031420015_R05C02	58073538	58417437	1	79.84538			343900	Non_gene
12																202031420015_R05C02	70868927	71688525	0	38.4061			819599	Non_gene
4	1093	NM_001101246	-	66610953	66643765	66616154	66643592	3	66610953,66630959,66643430,	66616265,66631082,66643765,	0	MTURN	cmpl	cmpl	0,0,0,	202031420015_R06C01	66499835	66843103	3	92.99386			343269	Has_gene
4	136	NM_001197032	-	66696648	66755780	66696936	66755780	14	66696648,66702598,66713890,66714608,66715105,66718715,66719153,66722223,66724161,66725239,66730735,66732419,66733659,66755740,	66697134,66702660,66713961,66714739,66715164,66718801,66719313,66722381,66724202,66725398,66730860,66732575,66733776,66755780,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	202031420015_R06C01	66499835	66843103	3	92.99386			343269	Has_gene
4	1094	NM_001076391	+	66758678	66770727	66758857	66768603	4	66758678,66762076,66765273,66768444,	66759054,66762228,66765401,66770727,	0	FKBP14	cmpl	cmpl	0,2,1,0,	202031420015_R06C01	66499835	66843103	3	92.99386			343269	Has_gene
4	136	NM_001110803	+	66785265	66851245	66807200	66847530	8	66785265,66807199,66825783,66832883,66834056,66836650,66844869,66847371,	66785615,66807359,66825965,66833086,66834251,66836816,66845050,66851245,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	202031420015_R06C01	66499835	66843103	3	92.99386			343269	Has_gene
23																202031420015_R06C01	26295411	26314846	0	134.6914			19436	Non_gene
2																202031420015_R06C02	8430514	8521798	0	56.12672			91285	Non_gene
28																202031420015_R06C02	2468624	2600973	0	454.9294			132350	Non_gene
5																202031420015_R07C01	119319229	119348174	0	231.4987			28946	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420015_R07C01	83208151	83271555	0	78.20673			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420015_R07C01	83208151	83271555	0	78.20673			63405	Has_gene
12																202031420015_R07C01	70816749	71274536	0	87.13763			457788	Non_gene
12	151	NM_001206832	-	82112585	82751285	82115453	82751285	5	82112585,82116788,82221198,82228571,82751077,	82115590,82116987,82221302,82228682,82751285,	0	FGF14	cmpl	cmpl	1,0,1,1,0,	202031420015_R07C01	82137254	82199690	0	226.9732			62437	Has_gene
16	132	NM_001034206	+	62068138	62128365	62080544	62127908	16	62068138,62080539,62094279,62112152,62113657,62115006,62115868,62117791,62119880,62120249,62121340,62122712,62124043,62125191,62125884,62127851,	62068251,62080668,62094338,62112301,62113717,62115114,62116151,62117870,62119962,62120295,62121470,62122810,62124142,62125327,62126030,62128365,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	202031420015_R07C01	61995348	62179726	3	81.93845			184379	Has_gene
6																202031420015_R07C02	85954909	86142462	0	172.4056			187554	Non_gene
28																202031420015_R07C02	2468624	2826085	0	396.1614			357462	Non_gene
4																202031420015_R08C01	113657341	113757613	3	67.42953			100273	Non_gene
11																202031420015_R08C01	39888471	39936968	3	46.59962			48498	Non_gene
15																202031420015_R08C01	80404264	80831076	1	50.96587			426813	Non_gene
2																202031420015_R08C02	12412345	12468213	0	68.86478			55869	Non_gene
6																202031420015_R08C02	39259257	39300440	3	93.37047			41184	Non_gene
12																202031420015_R08C02	72419043	72819475	0	337.4799			400433	Non_gene
18	1056	NR_162254	-	61858363	61858428	61858428	61858428	1	61858363,	61858428,	0	MIR11977	unk	unk	-1,	202031420015_R08C02	61854328	61920892	0	55.54887			66565	Has_gene
9																202031420015_R09C01	12905791	12946867	0	58.52781			41077	Non_gene
16																202031420015_R09C01	15145634	15241094	0	219.249			95461	Non_gene
21	738	NM_001102069	-	20084896	20092403	20086055	20087042	3	20084896,20091461,20092357,	20087189,20091539,20092403,	0	LOC522763	cmpl	cmpl	0,-1,-1,	202031420015_R09C01	20078296	20127027	0	60.47568			48732	Has_gene
28																202031420015_R09C01	2468624	2600973	0	448.9958			132350	Non_gene
1	1675	NM_001206062	+	142875108	142980629	142875108	142980405	9	142875108,142919419,142933978,142937702,142941545,142943636,142948843,142953111,142980151,	142875408,142919508,142934195,142937831,142941680,142943738,142948993,142953280,142980629,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,0,1,	202031420015_R09C02	142904469	142936908	0	50.05498			32440	Has_gene
12																202031420015_R09C02	58073538	58439701	1	68.52139			366164	Non_gene
28																202031420015_R09C02	2468624	2600973	0	459.6354			132350	Non_gene
10																202031420015_R10C01	22877462	23208530	0	114.9592			331069	Non_gene
19	988	NR_162194	-	52855360	52855441	52855441	52855441	1	52855360,	52855441,	0	MIR10164	unk	unk	-1,	202031420015_R10C01	52740740	52872517	3	67.96413			131778	Has_gene
1																202031420015_R10C02	16744848	16862494	0	58.58459			117647	Non_gene
7																202031420015_R10C02	9911888	11274150	3	100.6931			1362263	Non_gene
7																202031420015_R10C02	88055027	88222737	0	66.67024			167711	Non_gene
16	1057	NM_001143855	-	61897893	61993174	61897991	61992970	12	61897893,61900258,61902940,61903903,61905356,61906106,61907230,61908390,61911834,61915804,61917206,61992813,	61899715,61900432,61903030,61904056,61905541,61906284,61907315,61908663,61912130,61915975,61917269,61993174,	0	ABL2	cmpl	cmpl	1,1,1,1,2,1,0,0,1,1,1,0,	202031420015_R10C02	61932640	62179726	3	71.43997			247087	Has_gene
16	132	NM_001034206	+	62068138	62128365	62080544	62127908	16	62068138,62080539,62094279,62112152,62113657,62115006,62115868,62117791,62119880,62120249,62121340,62122712,62124043,62125191,62125884,62127851,	62068251,62080668,62094338,62112301,62113717,62115114,62116151,62117870,62119962,62120295,62121470,62122810,62124142,62125327,62126030,62128365,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	202031420015_R10C02	61932640	62179726	3	71.43997			247087	Has_gene
4	17	NM_001191503	+	73326979	73897041	73326979	73897041	4	73326979,73793355,73885544,73893377,	73327087,73793499,73885675,73897041,	0	ZNF804B	cmpl	cmpl	0,0,0,2,	202031420015_R11C01	73676903	73758088	0	337.7246			81186	Has_gene
10																202031420015_R11C01	34862923	34958842	0	97.54996			95920	Non_gene
26	12	NM_001205986	+	25469309	26398291	25469309	26397075	27	25469309,25663079,26044125,26094585,26170205,26221542,26237517,26272113,26282033,26294334,26296380,26302637,26305728,26313704,26340091,26341178,26353095,26356848,26359447,26365886,26377441,26379183,26383674,26385532,26386582,26396067,26397010,	25469936,25663147,26044225,26094744,26170279,26221607,26237636,26272203,26282213,26294481,26296483,26302714,26305820,26313812,26340209,26341312,26353209,26357020,26359634,26366020,26377565,26379296,26383806,26385632,26386688,26396228,26398291,	0	SORCS3	cmpl	cmpl	0,0,2,0,0,2,1,0,0,0,0,1,0,2,2,0,2,2,0,1,0,1,0,0,1,2,1,	202031420015_R11C01	25719640	25757447	0	177.7315			37808	Has_gene
6																202031420015_R11C02	86012313	86142462	0	71.47952			130150	Non_gene
10																202031420015_R11C02	24602783	25129328	0	86.51001			526546	Non_gene
28																202031420015_R12C01	2343606	2869287	0	230.7995			525682	Non_gene
2																202031420045_R02C01	8430514	8521798	0	73.80809			91285	Non_gene
10																202031420045_R02C01	23208530	23543330	0	39.10614			334801	Non_gene
12																202031420045_R02C01	75501120	76140566	0	158.2954			639447	Non_gene
23																202031420045_R02C01	26255454	26314846	0	235.2653			59393	Non_gene
2																202031420045_R02C02	8430514	8521798	0	47.26452			91285	Non_gene
6																202031420045_R02C02	86012313	86142462	0	153.6232			130150	Non_gene
7																202031420045_R02C02	87113645	87241197	0	102.2687			127553	Non_gene
12																202031420045_R02C02	70816749	71274536	0	71.89682			457788	Non_gene
12																202031420045_R02C02	75255512	75391198	3	70.85804			135687	Non_gene
21	738	NM_001102069	-	20084896	20092403	20086055	20087042	3	20084896,20091461,20092357,	20087189,20091539,20092403,	0	LOC522763	cmpl	cmpl	0,-1,-1,	202031420045_R02C02	20078296	20127027	0	51.70734			48732	Has_gene
7																202031420045_R04C01	41466011	41525995	4	44.45898			59985	Non_gene
6	160	NM_001075771	+	91597121	91723392	91597388	91723216	4	91597121,91677597,91705902,91723131,	91597431,91678293,91705981,91723392,	0	PARM1	cmpl	cmpl	0,1,1,2,	202031420045_R04C02	91636147	91660390	3	47.5451			24244	Has_gene
