name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Common_Gene
68745.1	0	0	0	0	0	1	CNVR_723	19	8700583	8817259	Common_Low
68756.1	0	0	0	0	0	1	CNVR_599	15	48371261	48467282	Common_Low
68873.1	0	0	0	0	0	21	CNVR_932	28	39225	466053	High_Freq_list_2
68974.1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
69032.1	0	0	0	0	0	1	CNVR_883	25	854830	1789361	Common_Low
69135.1	0	0	0	0	0	6	CNVR_290	6	84203997	84368516	Common_Low
69169.1	0	0	0	0	0	2	CNVR_884	25	2262072	2450378	Common_Low
69232.1	0	0	0	0	0	2	CNVR_302	6	116765519	116935159	Common_Low
69254.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	Common_Low
69295.1	0	0	0	0	0	1	CNVR_903	26	2838470	5234672	Common_Low
69406.1	0	0	0	0	0	1	CNVR_244	5	102630827	103046878	Common_Low
69476.1	0	0	0	0	0	1	CNVR_622	16	5680582	6196805	Common_Low
69497.1	0	0	0	0	0	1	CNVR_660	17	29524233	29678462	Common_Low
69508.1	0	0	0	0	0	10	CNVR_431	10	22796412	23703141	Common_Low
69628.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
69634.1	0	0	0	0	0	1	CNVR_551	13	72099160	72219113	Common_Low
69764.1	0	0	0	0	0	1	CNVR_168	4	23463134	23601651	Common_Low
69766.1	0	0	0	0	0	5	CNVR_622	16	5680582	6196805	Common_Low
69773.1	0	0	0	0	0	1	CNVR_615	15	78804694	79611716	Common_Low
69819.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
69943.1	0	0	0	0	0	7	CNVR_884	25	2262072	2450378	Common_Low
69979.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
69994.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	Common_Low
70014.1	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
70055.1	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
70075.1	0	0	0	0	0	8	CNVR_750	19	50761431	51158110	Common_Low
70088.1	0	0	0	0	0	1	CNVR_226	5	52159913	54311674	Common_Low
70154.1	0	0	0	0	0	3	CNVR_611	15	69398047	70655610	Common_Low
70163.1	0	0	0	0	0	2	CNVR_596	15	46190128	46354274	Common_Low
70184.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	Common_Low
70308.1	0	0	0	0	0	5	CNVR_288	6	77586306	82543678	Common_Low
70317.1	0	0	0	0	0	19	CNVR_781	20	43046657	49574742	Common_Low
70379.1	0	0	0	0	0	6	CNVR_432	10	24904079	25349755	Common_Low
70430.1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
70433.1	0	0	0	0	0	6	CNVR_856	23	31580954	31945721	Common_Low
70459.1	0	0	0	0	0	1	CNVR_384	9	1492214	5583983	Common_Low
70533.1	0	0	0	0	0	1	CNVR_534	13	33798170	33834273	Common_Low
70604.1	0	0	0	0	0	1	CNVR_433	10	27289923	27320537	Common_Low
70670.1	0	0	0	0	0	1	CNVR_467	11	33315726	35001337	Common_Low
70690.1	0	0	0	0	0	4	CNVR_99	2	80924332	83267596	Common_Low
70722.1	0	0	0	0	0	2	CNVR_702	18	51750897	51854284	Common_Low
70777.1	0	0	0	0	0	2	CNVR_627	16	13872867	15634358	Common_Low
70812.1	0	0	0	0	0	3	CNVR_681	17	72483071	73106809	Common_Low
70855.1	0	0	0	0	0	1	CNVR_431	10	22796412	23703141	Common_Low
70899.1	0	0	0	0	0	1	CNVR_603	15	52066742	52119162	Common_Low
71005.1	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	Common_Low
71063.1	0	0	0	0	0	24	CNVR_130	3	54211974	54781990	High_Freq_list_2
71165.1	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	Common_Low
71199.1	0	0	0	0	0	3	CNVR_803	21	33054329	33122801	Common_Low
71286.1	0	0	0	0	0	1	CNVR_635	16	30213147	30505468	Common_Low
71303.1	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	Common_Low
71385.1	0	0	0	0	0	1	CNVR_435	10	39715696	40046559	Common_Low
71410.1	0	0	0	0	0	1	CNVR_860	23	50546856	50644819	Common_Low
71457.1	0	0	0	0	0	1	CNVR_718	19	2100207	2485757	Common_Low
71495.1	0	0	0	0	0	1	CNVR_409	9	73729142	73848491	Common_Low
71517.1	0	0	0	0	0	6	CNVR_290	6	84203997	84368516	Common_Low
71564.1	0	0	0	0	0	5	CNVR_898	25	40644879	41380662	Common_Low
71633.1	0	0	0	0	0	6	CNVR_288	6	77586306	82543678	Common_Low
71647.1	0	0	0	0	0	1	CNVR_648	16	77499096	77612188	Common_Low
71783.1	0	0	0	0	0	1	CNVR_529	13	25678465	25886779	Common_Low
71789.1	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	Common_Low
71807.1	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	Common_Low
71961.1	0	0	0	0	0	9	CNVR_431	10	22796412	23703141	Common_Low
71962.1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
72027.1	0	0	0	0	0	9	CNVR_431	10	22796412	23703141	Common_Low
72042.1	0	0	0	0	0	2	CNVR_357	7	109884675	110293886	Common_Low
72097.1	0	0	0	0	0	1	CNVR_707	18	57057494	57106651	Common_Low
72177.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
72223.1	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
72299.1	0	0	0	0	0	1	CNVR_4	1	5519231	5569070	Common_Low
72315.1	0	0	0	0	0	2	CNVR_935	28	7978983	8010103	Common_Low
72330.1	0	0	0	0	0	1	CNVR_231	5	58925936	59139148	Common_Low
72346.1	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	Common_Low
72367.1	0	0	0	0	0	1	CNVR_62	1	157905244	157913264	Common_Low
72558.1	0	0	0	0	0	3	CNVR_678	17	71709378	71885069	Common_Low
72595.1	0	0	0	0	0	2	CNVR_404	9	57139648	57901328	Common_Low
72683.1	0	0	0	0	0	3	CNVR_98	2	77033487	78401150	Common_Low
72739.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
72741.1	0	0	0	0	0	5	CNVR_321	7	19718988	20025300	Common_Low
72747.1	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
72756.1	0	0	0	0	0	3	CNVR_883	25	854830	1789361	Common_Low
72781.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
72792.1	0	0	0	0	0	3	CNVR_677	17	71266660	71483760	Common_Low
72830.1	0	0	0	0	0	3	CNVR_739	19	26936476	27421507	Common_Low
72893.1	0	0	0	0	0	1	CNVR_68	2	9813911	13056656	Common_Low
72927.1	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
72964.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
73020.1	0	0	0	0	0	3	CNVR_175	4	41346098	41947025	Common_Low
73030.1	0	0	0	0	0	1	CNVR_889	25	20303235	20357561	Common_Low
73039.1	0	0	0	0	0	1	CNVR_659	17	28254674	28302598	Common_Low
73131.1	0	0	0	0	0	25	CNVR_516	12	71820369	71950268	High_Freq_list_2
73139.1	0	0	0	0	0	2	CNVR_730	19	14229394	14309136	Common_Low
73157.1	0	0	0	0	0	2	CNVR_431	10	22796412	23703141	Common_Low
73167.1	0	0	0	0	0	1	CNVR_760	19	61920965	62038956	Common_Low
73244.1	0	0	0	0	0	3	CNVR_68	2	9813911	13056656	Common_Low
73287.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
73559.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	Common_Low
73568.1	0	0	0	0	0	5	CNVR_838	22	59243645	59473474	Common_Low
73605.1	0	0	0	0	0	21	CNVR_850	23	27883512	28085043	High_Freq_list_2
73709.1	0	0	0	0	0	1	CNVR_615	15	78804694	79611716	Common_Low
73716.1	0	0	0	0	0	18	CNVR_312	7	8782634	10494698	Common_Low
73750.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
73807.1	0	0	0	0	0	1	CNVR_550	13	66830214	66869864	Common_Low
73831.1	0	0	0	0	0	2	CNVR_158	4	9623951	9706609	Common_Low
73859.1	0	0	0	0	0	7	CNVR_716	18	65603314	65814370	Common_Low
73880.1	0	0	0	0	0	2	CNVR_86	2	41646651	42342093	Common_Low
73939.1	0	0	0	0	0	2	CNVR_204	4	106422540	106435387	Common_Low
73965.1	0	0	0	0	0	1	CNVR_889	25	20303235	20357561	Common_Low
73992.1	0	0	0	0	0	1	CNVR_909	26	22144981	22386818	Common_Low
74059.1	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	Common_Low
74079.1	0	0	0	0	0	12	CNVR_312	7	8782634	10494698	Common_Low
74097.1	0	0	0	0	0	3	CNVR_483	11	103562010	104313142	Common_Low
74188.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
74220.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
74277.1	0	0	0	0	0	4	CNVR_543	13	53822879	54521999	Common_Low
74338.1	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
74356.1	0	0	0	0	0	1	CNVR_285	6	62324968	62662045	Common_Low
74388.1	0	0	0	0	0	4	CNVR_844	23	16521600	16640000	Common_Low
74390.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
74405.1	0	0	0	0	0	3	CNVR_883	25	854830	1789361	Common_Low
74540.1	0	0	0	0	0	5	CNVR_838	22	59243645	59473474	Common_Low
74563.1	0	0	0	0	0	12	CNVR_431	10	22796412	23703141	Common_Low
74657.1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
74687.1	0	0	0	0	0	4	CNVR_291	6	84734130	85446151	Common_Low
74722.1	0	0	0	0	0	1	CNVR_955	28	44584170	44615642	Common_Low
74806.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
74886.1	0	0	0	0	0	1	CNVR_500	12	37100216	39080494	Common_Low
75042.1	0	0	0	0	0	4	CNVR_977	29	50198235	50224722	Common_Low
75109.1	0	0	0	0	0	1	CNVR_558	14	2776706	2826610	Common_Low
75122.1	0	0	0	0	0	1	CNVR_550	13	66830214	66869864	Common_Low
75133.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
75208.1	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
75223.1	0	0	0	0	0	51	CNVR_514	12	71134701	71508007	High_Freq_list_2
75230.1	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	Common_Low
75233.1	0	0	0	0	0	20	CNVR_312	7	8782634	10494698	High_Freq_list_2
75255.1	0	0	0	0	0	5	CNVR_739	19	26936476	27421507	Common_Low
75332.1	0	0	0	0	0	1	CNVR_821	21	69122111	69808854	Common_Low
75375.1	0	0	0	0	0	5	CNVR_287	6	73556389	76966404	Common_Low
75403.1	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	Common_Low
75409.1	0	0	0	0	0	6	CNVR_68	2	9813911	13056656	Common_Low
75417.1	0	0	0	0	0	5	CNVR_321	7	19718988	20025300	Common_Low
75426.1	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
75456.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	Common_Low
75476.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
75490.1	0	0	0	0	0	7	CNVR_884	25	2262072	2450378	Common_Low
75502.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
75563.1	0	0	0	0	0	1	CNVR_441	10	53652144	53735797	Common_Low
75590.1	0	0	0	0	0	1	CNVR_599	15	48371261	48467282	Common_Low
75636.1	0	0	0	0	0	1	CNVR_687	18	12377354	12478047	Common_Low
75650.1	0	0	0	0	0	11	CNVR_501	12	40470693	43792716	Common_Low
75661.1	0	0	0	0	0	1	CNVR_189	4	72803395	74003192	Common_Low
75703.1	0	0	0	0	0	2	CNVR_700	18	36646329	36724747	Common_Low
75707.1	0	0	0	0	0	1	CNVR_624	16	7499105	7869522	Common_Low
75768.1	0	0	0	0	0	6	CNVR_290	6	84203997	84368516	Common_Low
75803.1	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
75810.1	0	0	0	0	0	1	CNVR_622	16	5680582	6196805	Common_Low
75820.1	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	Common_Low
75849.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
75898.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	Common_Low
75902.1	0	0	0	0	0	2	CNVR_557	14	2020777	2282659	Common_Low
75919.1	0	0	0	0	0	11	CNVR_793	20	71119829	71348678	Common_Low
75926.1	0	0	0	0	0	1	CNVR_710	18	61155737	61266875	Common_Low
75995.1	0	0	0	0	0	3	CNVR_272	6	30915027	33530543	Common_Low
76028.1	0	0	0	0	0	5	CNVR_978	29	50494950	50640393	Common_Low
76044.1	0	0	0	0	0	1	CNVR_889	25	20303235	20357561	Common_Low
76062.1	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
76102.1	0	0	0	0	0	4	CNVR_543	13	53822879	54521999	Common_Low
76159.1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	Common_Low
76223.1	0	0	0	0	0	3	CNVR_436	10	40300919	40593217	Common_Low
76227.1	0	0	0	0	0	4	CNVR_123	3	37209678	40032182	Common_Low
76362.1	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	Common_Low
76401.1	0	0	0	0	0	1	CNVR_816	21	67856653	67938967	Common_Low
76430.1	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	Common_Low
76460.1	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
76482.1	0	0	0	0	0	2	CNVR_856	23	31580954	31945721	Common_Low
76500.1	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	Common_Low
76559.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
76577.1	0	0	0	0	0	2	CNVR_856	23	31580954	31945721	Common_Low
76620.1	0	0	0	0	0	7	CNVR_790	20	61199492	61310753	Common_Low
76658.1	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
76663.1	0	0	0	0	0	1	CNVR_611	15	69398047	70655610	Common_Low
76674.1	0	0	0	0	0	2	CNVR_730	19	14229394	14309136	Common_Low
76680.1	0	0	0	0	0	2	CNVR_970	29	43880703	43994574	Common_Low
76720.1	0	0	0	0	0	5	CNVR_482	11	103152822	103304846	Common_Low
76765.1	0	0	0	0	0	1	CNVR_511	12	55564831	56239172	Common_Low
76780.1	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	Common_Low
76871.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
76887.1	0	0	0	0	0	1	CNVR_205	4	109506472	109533204	Common_Low
76913.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	Common_Low
76926.1	0	0	0	0	0	3	CNVR_68	2	9813911	13056656	Common_Low
76937.1	0	0	0	0	0	2	CNVR_849	23	27494111	27734916	Common_Low
76954.1	0	0	0	0	0	3	CNVR_677	17	71266660	71483760	Common_Low
77094.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
77360.1	0	0	0	0	0	4	CNVR_681	17	72483071	73106809	Common_Low
77379.1	0	0	0	0	0	1	CNVR_506	12	49013694	49055838	Common_Low
77418.1	0	0	0	0	0	1	CNVR_163	4	19093963	19200647	Common_Low
77473.1	0	0	0	0	0	4	CNVR_627	16	13872867	15634358	Common_Low
77522.1	0	0	0	0	0	1	CNVR_760	19	61920965	62038956	Common_Low
77525.1	0	0	0	0	0	1	CNVR_500	12	37100216	39080494	Common_Low
77531.1	0	0	0	0	0	1	CNVR_384	9	1492214	5583983	Common_Low
77555.1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
77704.1	0	0	0	0	0	5	CNVR_681	17	72483071	73106809	Common_Low
77720.1	0	0	0	0	0	1	CNVR_244	5	102630827	103046878	Common_Low
77748.1	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	Common_Low
77790.1	0	0	0	0	0	2	CNVR_431	10	22796412	23703141	Common_Low
77856.1	0	0	0	0	0	63	CNVR_615	15	78804694	79611716	High_Freq_list_2
77894.1	0	0	0	0	0	3	CNVR_291	6	84734130	85446151	Common_Low
77896.1	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
77928.1	0	0	0	0	0	6	CNVR_873	24	26177501	27839597	Common_Low
77966.1	0	0	0	0	0	1	CNVR_781	20	43046657	49574742	Common_Low
77981.1	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	Common_Low
78014.1	0	0	0	0	0	1	CNVR_295	6	102542717	102646839	Common_Low
78049.1	0	0	0	0	0	1	CNVR_454	11	2277342	2403508	Common_Low
78104.1	0	0	0	0	0	2	CNVR_900	25	41532834	41632501	Common_Low
78106.1	0	0	0	0	0	3	CNVR_856	23	31580954	31945721	Common_Low
78146.1	0	0	0	0	0	1	CNVR_308	7	2441749	2470758	Common_Low
78278.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
78382.1	0	0	0	0	0	4	CNVR_883	25	854830	1789361	Common_Low
78405.1	0	0	0	0	0	1	CNVR_614	15	73590486	73647677	Common_Low
78417.1	0	0	0	0	0	1	CNVR_816	21	67856653	67938967	Common_Low
78467.1	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
78480.1	0	0	0	0	0	1	CNVR_781	20	43046657	49574742	Common_Low
78523.1	0	0	0	0	0	10	CNVR_821	21	69122111	69808854	Common_Low
78532.1	0	0	0	0	0	2	CNVR_907	26	15995830	16012895	Common_Low
78533.1	0	0	0	0	0	3	CNVR_917	26	50637350	51091399	Common_Low
78554.1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
78587.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
78618.1	0	0	0	0	0	1	CNVR_814	21	64253259	64685093	Common_Low
78641.1	0	0	0	0	0	1	CNVR_744	19	41397913	41422493	Common_Low
78696.1	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	Common_Low
78739.1	0	0	0	0	0	1	CNVR_733	19	18012136	18118339	Common_Low
78744.1	0	0	0	0	0	22	CNVR_312	7	8782634	10494698	High_Freq_list_2
78778.1	0	0	0	0	0	10	CNVR_431	10	22796412	23703141	Common_Low
78793.1	0	0	0	0	0	1	CNVR_614	15	73590486	73647677	Common_Low
78807.1	0	0	0	0	0	4	CNVR_681	17	72483071	73106809	Common_Low
78833.1	0	0	0	0	0	2	CNVR_361	8	12807518	14225229	Common_Low
78872.1	0	0	0	0	0	22	CNVR_312	7	8782634	10494698	High_Freq_list_2
78989.1	0	0	0	0	0	1	CNVR_506	12	49013694	49055838	Common_Low
79054.1	0	0	0	0	0	9	CNVR_786	20	54078693	54890244	Common_Low
79089.1	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	Common_Low
79096.1	0	0	0	0	0	1	CNVR_648	16	77499096	77612188	Common_Low
79119.1	0	0	0	0	0	5	CNVR_739	19	26936476	27421507	Common_Low
79121.1	0	0	0	0	0	1	CNVR_615	15	78804694	79611716	Common_Low
79160.1	0	0	0	0	0	3	CNVR_677	17	71266660	71483760	Common_Low
79172.1	0	0	0	0	0	10	CNVR_265	6	7907346	10583779	Common_Low
79198.1	0	0	0	0	0	6	CNVR_611	15	69398047	70655610	Common_Low
79237.1	0	0	0	0	0	26	CNVR_516	12	71820369	71950268	High_Freq_list_2
79340.1	0	0	0	0	0	1	CNVR_557	14	2020777	2282659	Common_Low
79459.1	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	Common_Low
79602.1	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
79604.1	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	Common_Low
79610.1	0	0	0	0	0	3	CNVR_206	4	112837075	112994064	Common_Low
79664.1	0	0	0	0	0	2	CNVR_711	18	61872489	62133194	Common_Low
79689.1	0	0	0	0	0	4	CNVR_302	6	116765519	116935159	Common_Low
79707.1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
79802.1	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
79866.1	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	Common_Low
79884.1	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
79921.1	0	0	0	0	0	2	CNVR_852	23	29055109	29075438	Common_Low
7SK	0	0	0	0	0	2	CNVR_449	10	94536813	96569247	Common_Low
80007.1	0	0	0	0	0	1	CNVR_540	13	46435930	46522912	Common_Low
80017.1	0	0	0	0	0	4	CNVR_811	21	52292038	53394754	Common_Low
80023.1	0	0	0	0	0	1	CNVR_439	10	42661079	42860796	Common_Low
80063.1	0	0	0	0	0	2	CNVR_853	23	29198023	29325564	Common_Low
80081.1	0	0	0	0	0	2	CNVR_917	26	50637350	51091399	Common_Low
80086.1	0	0	0	0	0	2	CNVR_51	1	100412522	105472672	Common_Low
80099.1	0	0	0	0	0	3	CNVR_821	21	69122111	69808854	Common_Low
80119.1	0	0	0	0	0	1	CNVR_304	6	117334310	117390034	Common_Low
80134.1	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
80176.1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	Common_Low
80198.1	0	0	0	0	0	2	CNVR_852	23	29055109	29075438	Common_Low
80206.1	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	Common_Low
80348.1	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
80487.1	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
80496.1	0	0	0	0	0	1	CNVR_140	3	69713184	69735264	Common_Low
80562.1	0	0	0	0	0	6	CNVR_432	10	24904079	25349755	Common_Low
80570.1	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	Common_Low
80582.1	0	0	0	0	0	4	CNVR_883	25	854830	1789361	Common_Low
80606.1	0	0	0	0	0	4	CNVR_483	11	103562010	104313142	Common_Low
80633.1	0	0	0	0	0	2	CNVR_852	23	29055109	29075438	Common_Low
80635.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
80649.1	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	Common_Low
80651.1	0	0	0	0	0	6	CNVR_384	9	1492214	5583983	Common_Low
80669.1	0	0	0	0	0	4	CNVR_844	23	16521600	16640000	Common_Low
80673.1	0	0	0	0	0	1	CNVR_478	11	98581543	98732077	Common_Low
80683.1	0	0	0	0	0	2	CNVR_288	6	77586306	82543678	Common_Low
80689.1	0	0	0	0	0	2	CNVR_227	5	54521099	54997923	Common_Low
80706.1	0	0	0	0	0	1	CNVR_471	11	51936197	54294891	Common_Low
80748.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	Common_Low
80777.1	0	0	0	0	0	1	CNVR_288	6	77586306	82543678	Common_Low
80813.1	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	Common_Low
80822.1	0	0	0	0	0	1	CNVR_821	21	69122111	69808854	Common_Low
80839.1	0	0	0	0	0	1	CNVR_821	21	69122111	69808854	Common_Low
80872.1	0	0	0	0	0	2	CNVR_700	18	36646329	36724747	Common_Low
80893.1	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	Common_Low
80895.1	0	0	0	0	0	1	CNVR_51	1	100412522	105472672	Common_Low
80901.1	0	0	0	0	0	5	CNVR_294	6	95401682	95707067	Common_Low
80904.1	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	High_Freq_list_2
80947.1	0	0	0	0	0	2	CNVR_545	13	57367650	57558958	Common_Low
81001.1	0	0	0	0	0	18	CNVR_312	7	8782634	10494698	Common_Low
81028.1	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	Common_Low
81061.1	0	0	0	0	0	1	CNVR_431	10	22796412	23703141	Common_Low
81195.1	0	0	0	0	0	2	CNVR_204	4	106422540	106435387	Common_Low
81200.1	0	0	0	0	0	1	CNVR_821	21	69122111	69808854	Common_Low
81248.1	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	Common_Low
81282.1	0	0	0	0	0	1	CNVR_744	19	41397913	41422493	Common_Low
81306.1	0	0	0	0	0	6	CNVR_432	10	24904079	25349755	Common_Low
81466.1	0	0	0	0	0	1	CNVR_635	16	30213147	30505468	Common_Low
81468.1	0	0	0	0	0	1	CNVR_153	4	190991	4139295	Common_Low
81500.1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
81513.1	0	0	0	0	0	9	CNVR_431	10	22796412	23703141	Common_Low
81524.1	0	0	0	0	0	6	CNVR_68	2	9813911	13056656	Common_Low
81596.1	0	0	0	0	0	21	CNVR_850	23	27883512	28085043	High_Freq_list_2
81641.1	0	0	0	0	0	1	CNVR_644	16	62207587	62241544	Common_Low
81722.1	0	0	0	0	0	1	CNVR_484	11	105018259	105215563	Common_Low
81743.1	0	0	0	0	0	2	CNVR_587	15	221717	948060	Common_Low
81766.1	0	0	0	0	0	2	CNVR_478	11	98581543	98732077	Common_Low
81772.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
81788.1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	Common_Low
81850.1	0	0	0	0	0	10	CNVR_821	21	69122111	69808854	Common_Low
81858.1	0	0	0	0	0	3	CNVR_54	1	121001134	121382033	Common_Low
81907.1	0	0	0	0	0	2	CNVR_853	23	29198023	29325564	Common_Low
81989.1	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	Common_Low
82004.1	0	0	0	0	0	4	CNVR_752	19	52105919	52254545	Common_Low
82034.1	0	0	0	0	0	3	CNVR_917	26	50637350	51091399	Common_Low
82044.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	Common_Low
82087.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	Common_Low
82154.1	0	0	0	0	0	1	CNVR_279	6	47172330	50546109	Common_Low
82156.1	0	0	0	0	0	1	CNVR_854	23	30735048	30830954	Common_Low
82173.1	0	0	0	0	0	3	CNVR_803	21	33054329	33122801	Common_Low
82187.1	0	0	0	0	0	9	CNVR_526	13	19947737	20267627	Common_Low
82217.1	0	0	0	0	0	21	CNVR_850	23	27883512	28085043	High_Freq_list_2
82269.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
82295.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
82309.1	0	0	0	0	0	2	CNVR_401	9	53435870	53536927	Common_Low
82365.1	0	0	0	0	0	4	CNVR_291	6	84734130	85446151	Common_Low
82372.1	0	0	0	0	0	3	CNVR_38	1	54797676	55040423	Common_Low
82461.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
82474.1	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
82528.1	0	0	0	0	0	2	CNVR_545	13	57367650	57558958	Common_Low
82596.1	0	0	0	0	0	11	CNVR_622	16	5680582	6196805	Common_Low
82661.1	0	0	0	0	0	10	CNVR_431	10	22796412	23703141	Common_Low
82676.1	0	0	0	0	0	2	CNVR_102	2	99371113	100152972	Common_Low
82731.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	Common_Low
82732.1	0	0	0	0	0	1	CNVR_18	1	20541415	20566611	Common_Low
82735.1	0	0	0	0	0	7	CNVR_907	26	15995830	16012895	Common_Low
