Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
2	166	NM_001192258	+	98327891	98467680	98328012	98466671	38	98327891,98351677,98355290,98356165,98361775,98364856,98367764,98369325,98369997,98371274,98372020,98373712,98375560,98378508,98379990,98381659,98384782,98386695,98388702,98391841,98395767,98418308,98419793,98420327,98422103,98431517,98432132,98433901,98439243,98445034,98446782,98448972,98451866,98454693,98462995,98463778,98465721,98466572,	98328138,98351787,98355435,98356255,98361832,98364949,98367854,98369454,98370104,98371413,98372098,98373811,98375656,98378698,98380148,98381788,98384927,98386906,98388901,98392018,98395886,98418450,98419859,98420391,98422285,98431712,98432200,98433977,98439321,98445142,98446872,98449143,98451941,98454792,98463055,98463891,98465851,98467680,	0	CPS1	cmpl	cmpl	0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,	CNVR_78	98446391	98490521	1			1		Gain	44131	Has_gene
2																CNVR_79	100134988	100620120	3		1	1	1	Mixed	485133	Non_gene
2	1401	NM_001076870	-	107001061	107006924	107001833	107006809	3	107001061,107004217,107006800,	107002492,107004479,107006924,	0	IHH	cmpl	cmpl	1,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	175	NM_001075393	-	107020700	107112857	107021137	107109468	8	107020700,107021957,107022873,107099586,107100575,107108151,107109291,107112813,	107021212,107022076,107022991,107099645,107100714,107108364,107109468,107112857,	0	NHEJ1	cmpl	cmpl	0,1,0,1,0,0,0,-1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001191386	-	107113750	107120309	107114324	107120309	13	107113750,107114705,107116070,107116538,107117139,107117382,107118172,107118433,107118875,107119412,107119646,107119872,107120144,	107114611,107114801,107116238,107116644,107117381,107117394,107118287,107118557,107119057,107119486,107119768,107120030,107120309,	0	SLC23A3	cmpl	cmpl	1,1,1,0,1,1,0,2,0,1,2,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001015538	-	107122276	107126645	107122932	107126569	9	107122276,107123694,107124176,107124810,107125024,107125307,107125936,107125945,107126500,	107123478,107123812,107124238,107124939,107125145,107125389,107125944,107126046,107126645,	0	CNPPD1	cmpl	cmpl	0,2,0,0,2,1,2,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001205608	+	107128000	107133526	107128067	107132389	9	107128000,107128616,107129500,107129892,107130437,107130810,107131109,107131376,107131766,	107128336,107128723,107129531,107130028,107130522,107130954,107131204,107131512,107133526,	0	RETREG2	cmpl	cmpl	0,2,1,2,0,1,1,0,1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001098906	+	107159177	107162016	107159335	107161667	10	107159177,107159316,107159640,107159975,107160236,107160616,107160787,107160933,107161315,107161622,	107159191,107159390,107159735,107160107,107160388,107160712,107160848,107161001,107161388,107162016,	0	ZFAND2B	cmpl	cmpl	-1,0,1,0,0,2,2,0,2,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001098156	-	107162131	107169762	107162299	107169597	19	107162131,107162592,107162734,107163073,107163329,107163923,107164601,107164879,107165075,107165227,107165444,107165741,107165991,107166608,107167530,107167881,107168179,107168612,107169048,	107162405,107162661,107162829,107163186,107163504,107164028,107164659,107164965,107165139,107165304,107165570,107165807,107166101,107166730,107167714,107167983,107168366,107168750,107169762,	0	ABCB6	cmpl	cmpl	2,2,0,1,0,0,2,0,2,0,0,0,1,2,1,1,0,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001034706	-	107170284	107179679	107171412	107178102	16	107170284,107171703,107172051,107173251,107173475,107173857,107174503,107174792,107175030,107176004,107176329,107177244,107177832,107177999,107178556,107179606,	107171418,107171849,107172274,107173369,107173654,107174106,107174683,107174946,107175779,107176146,107176491,107177309,107177876,107178131,107178614,107179679,	0	ATG9A	cmpl	cmpl	0,1,0,2,0,0,0,2,0,2,2,0,1,0,-1,-1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001024497	+	107179982	107186463	107180388	107186250	14	107179982,107180357,107181617,107181945,107182170,107182757,107182968,107183384,107183783,107184632,107185264,107185508,107185813,107186126,	107180244,107180536,107181730,107182048,107182388,107182870,107183116,107183613,107183930,107185104,107185376,107185676,107185905,107186463,	0	ANKZF1	cmpl	cmpl	-1,0,1,0,1,0,2,0,1,1,2,0,0,2,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2	1402	NM_001206002	-	107186404	107194793	107186573	107193050	17	107186404,107186999,107187436,107187840,107188068,107188257,107188647,107188964,107189116,107189341,107189488,107189761,107192013,107192235,107192635,107192981,107194623,	107186831,107187215,107187568,107187954,107188158,107188332,107188766,107189005,107189238,107189400,107189663,107189856,107192074,107192386,107192802,107193108,107194793,	0	GLB1L	cmpl	cmpl	0,0,0,0,0,0,1,2,0,1,0,1,0,2,0,0,-1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has_gene
2																CNVR_81	109500850	109537765	1			1		Gain	36916	Non_gene
2	1432	NM_001205468	+	111037663	111113609	111080791	111111681	15	111037663,111080755,111090893,111092230,111093191,111094932,111096252,111097113,111099030,111101073,111102864,111103981,111105749,111107241,111111523,	111037917,111081169,111091071,111092340,111093330,111095083,111096376,111097185,111099170,111101246,111102939,111104173,111105864,111107399,111113609,	0	ACSL3	cmpl	cmpl	-1,0,0,1,0,1,2,0,0,2,1,1,1,2,1,	CNVR_82	111090957	111229939	1		1			Loss	138983	Has_gene
2	1433	NM_001081543	+	111212141	111215329	111212781	111213288	2	111212141,111212755,	111212199,111215329,	0	KCNE4	cmpl	cmpl	-1,0,	CNVR_82	111090957	111229939	1		1			Loss	138983	Has_gene
2																CNVR_83	113744872	113899270	1		1			Loss	154399	Non_gene
2	22	NM_001166529	+	115318012	115478018	115318012	115478018	52	115318012,115401561,115403501,115408642,115409287,115409950,115411018,115412737,115413272,115416016,115416204,115418079,115421404,115423918,115424370,115425490,115425841,115426649,115428697,115430231,115432252,115433950,115434558,115436368,115437388,115439549,115442114,115443202,115444181,115444853,115445371,115446479,115448259,115448709,115454358,115455183,115455605,115457570,115458956,115459643,115461237,115462864,115463714,115467142,115469746,115469907,115472316,115474137,115475275,115475580,115476626,115477933,	115318099,115401618,115403591,115408687,115409332,115410013,115411072,115412764,115413350,115416079,115416240,115418121,115421482,115423981,115424430,115425535,115425895,115426691,115428782,115430267,115432417,115434043,115434654,115436439,115437571,115439718,115442207,115443304,115444279,115445004,115445485,115446647,115448349,115448844,115454457,115455273,115455745,115457697,115459037,115459742,115461285,115463050,115463845,115467215,115469818,115470033,115472415,115474350,115475453,115475695,115476799,115478018,	0	COL4A3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,0,2,	CNVR_84	115322601	115334808	10		10			Loss	12208	Has_gene
2	1501	NM_174271	+	120166845	120174104	120166845	120173820	12	120166845,120167108,120167693,120168261,120168468,120168789,120169661,120170933,120171134,120172296,120172590,120173637,	120166897,120167251,120167738,120168371,120168624,120168899,120169862,120171045,120171249,120172501,120172709,120174104,	0	CHRND	cmpl	cmpl	0,1,0,0,2,2,1,1,2,0,1,0,	CNVR_85	120123192	120174934	5		4	1		Mixed	51743	Has_gene
2	1533	NM_181669	+	124332588	124368422	124332598	124368422	10	124332588,124348710,124349252,124357749,124360465,124361820,124363215,124366120,124366310,124368264,	124332774,124348808,124349384,124357893,124360568,124361923,124363289,124366181,124366383,124368422,	0	MECR	cmpl	cmpl	0,2,1,1,1,2,0,2,0,1,	CNVR_86	124336317	124398570	13		13			Loss	62254	Has_gene
2	191	NM_001101231	+	124375054	124400703	124375181	124400039	6	124375054,124391126,124392150,124395105,124398884,124399225,	124375288,124391269,124392263,124395320,124398974,124400703,	0	SRSF4	cmpl	cmpl	0,2,1,0,2,2,	CNVR_86	124336317	124398570	13		13			Loss	62254	Has_gene
2	196	NM_001205828	+	129672630	129764693	129759820	129764693	4	129672630,129737867,129759701,129764537,	129672729,129737973,129762880,129764693,	0	LUZP1	cmpl	cmpl	-1,-1,0,0,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has_gene
2																CNVR_88	130381668	130511453	1		1			Loss	129786	Non_gene
2																CNVR_89	133834665	134132026	1		1			Loss	297362	Non_gene
3	73	NM_001079615	-	386402	455442	386418	447366	9	386402,387526,390556,435036,445607,446458,447352,455134,455386,	386562,387589,390652,435168,445707,446638,447472,455360,455442,	0	TIPRL	cmpl	cmpl	0,0,0,0,2,2,0,-1,-1,	CNVR_90	413387	471545	1			1		Gain	58159	Has_gene
3	73	NM_001077066	+	458008	561431	538782	561354	6	458008,538738,549132,556196,558802,561088,	458050,539156,549857,556301,558919,561431,	0	GPR161	cmpl	cmpl	-1,0,2,1,1,1,	CNVR_90	413387	471545	1			1		Gain	58159	Has_gene
3	694	NM_001205178	+	14329510	14359887	14346149	14358524	12	14329510,14346011,14346806,14348377,14349546,14349968,14351582,14353457,14357196,14357874,14358512,14359280,	14329697,14346203,14347010,14348515,14349757,14350025,14351773,14353587,14357416,14358181,14358695,14359887,	0	MEF2D	cmpl	cmpl	-1,0,0,0,0,1,1,0,1,2,0,-1,	CNVR_91	14321565	14377936	2		2			Loss	56372	Has_gene
3	713	NM_001083530	+	16819975	16822882	16821852	16822584	3	16819975,16821847,16822419,	16819989,16821987,16822882,	0	S100A3	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has_gene
3	713	NM_174595	+	16824259	16826547	16825104	16826413	3	16824259,16825089,16826248,	16824285,16825245,16826547,	0	S100A4	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has_gene
3	713	NM_001192215	+	16829294	16832678	16830568	16832546	3	16829294,16830547,16832402,	16829331,16830706,16832678,	0	S100A5	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has_gene
3																CNVR_93	19378254	19416905	1		1			Loss	38652	Non_gene
3	743	NM_001037469	-	20757414	20758179	20757762	20758143	1	20757414,	20758179,	0	H2B	cmpl	cmpl	0,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has_gene
3	743	NM_001166569	+	20777926	20778340	20777928	20778339	1	20777926,	20778340,	0	LOC504599	cmpl	cmpl	0,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has_gene
3																CNVR_95	20937478	21044052	1			1		Gain	106575	Non_gene
3	100	NM_001206018	+	28837851	28977392	28837851	28977067	20	28837851,28899695,28900233,28900541,28938543,28941395,28943527,28944139,28945649,28946654,28953374,28962423,28965160,28967469,28968996,28971927,28973140,28975189,28976724,28976854,	28838377,28899814,28900378,28900674,28938660,28941510,28943674,28944257,28945921,28946819,28953575,28962556,28965224,28967629,28969346,28972051,28973215,28975342,28976775,28977392,	0	TRIM33	cmpl	cmpl	0,1,0,1,2,2,0,0,1,0,0,0,1,2,0,2,0,0,0,0,	CNVR_96	28955936	29082177	1		1			Loss	126242	Has_gene
3	827	NM_001079645	+	31745648	31829059	31820609	31828938	8	31745648,31764131,31820542,31823041,31825774,31826568,31827076,31828935,	31745730,31764250,31820649,31823389,31825841,31826669,31827135,31829059,	0	TMIGD3	cmpl	cmpl	-1,-1,0,1,1,2,1,0,	CNVR_97	31748152	31851977	1			1		Gain	103826	Has_gene
3	827	NM_001302768	+	31810360	31814235	31810485	31813735	3	31810360,31810786,31813131,	31810489,31810973,31814235,	0	ADORA3	cmpl	cmpl	0,1,2,	CNVR_97	31748152	31851977	1			1		Gain	103826	Has_gene
3	103	NM_001038501	-	31846422	31863330	31846766	31863294	7	31846422,31849274,31852860,31853330,31856329,31863038,31863254,	31846844,31849454,31852986,31853494,31856475,31863075,31863330,	0	ATP5PB	cmpl	cmpl	0,0,0,1,2,1,0,	CNVR_97	31748152	31851977	1			1		Gain	103826	Has_gene
3	847	NM_001075784	+	34397853	34430983	34413921	34428975	12	34397853,34413909,34414463,34417135,34419253,34419708,34421190,34423353,34423721,34425495,34428729,34430666,	34397993,34414050,34414565,34417243,34419475,34419849,34421284,34423451,34423868,34425837,34429005,34430983,	0	CLCC1	cmpl	cmpl	-1,0,0,0,0,0,0,1,0,0,0,-1,	CNVR_98	34421834	34501432	1		1			Loss	79599	Has_gene
3	105	NM_001192355	-	34431969	34485343	34432558	34466997	15	34431969,34437471,34438573,34441049,34442928,34449993,34451242,34452446,34455394,34455608,34456613,34457107,34457757,34466941,34485197,	34432786,34437689,34438733,34441226,34442999,34450123,34451351,34452602,34455510,34455732,34456756,34457243,34457979,34467244,34485343,	0	GPSM2	cmpl	cmpl	0,1,0,0,1,0,2,2,0,2,0,2,2,0,-1,	CNVR_98	34421834	34501432	1		1			Loss	79599	Has_gene
3	888	NM_001035016	-	39784083	39806732	39784148	39795264	11	39784083,39785656,39785888,39788738,39788931,39791790,39792738,39793363,39794614,39795096,39806486,	39784338,39785782,39786007,39788838,39789054,39791924,39792969,39793561,39794761,39795310,39806732,	0	AMY2B	cmpl	cmpl	2,2,0,2,2,0,0,0,0,0,-1,	CNVR_99	37327971	40171638	33		21	10	2	Mixed	2843668	Has_gene
3	889	NM_001077117	-	39855786	39883179	39858500	39883106	15	39855786,39858487,39859199,39862494,39862640,39863786,39865868,39868673,39871633,39873852,39874980,39875516,39876487,39881717,39882914,	39855983,39858560,39859332,39862553,39862735,39863948,39866017,39868799,39871776,39873921,39875092,39875600,39876606,39881765,39883179,	0	RNPC3	cmpl	cmpl	-1,0,2,0,1,1,2,2,0,0,2,2,0,0,0,	CNVR_99	37327971	40171638	33		21	10	2	Mixed	2843668	Has_gene
3	112	NM_001098094	+	41271785	41493012	41272213	41492871	6	41271785,41449813,41459424,41464233,41490962,41492193,	41272282,41449960,41459580,41464453,41491069,41493012,	0	OLFM3	cmpl	cmpl	0,0,0,0,1,0,	CNVR_100	41242544	41455868	1			1		Gain	213325	Has_gene
3																CNVR_101	44075411	44136955	1		1			Loss	61545	Non_gene
3																CNVR_102	46842537	46922624	1		1			Loss	80088	Non_gene
3																CNVR_103	52139113	52212857	2			2		Gain	73745	Non_gene
3																CNVR_104	52417930	52425351	1		1			Loss	7422	Non_gene
3																CNVR_105	52481195	52523115	3		3			Loss	41921	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	CNVR_106	54369910	54956792	33		3	25	5	Mixed	586883	Has_gene
3	1004	NM_001075370	+	54928685	54989009	54933234	54988771	14	54928685,54933233,54953224,54954059,54956170,54962064,54963174,54963395,54968984,54972670,54975812,54980961,54981442,54988708,	54928725,54933333,54953283,54954204,54956320,54962151,54963300,54963516,54969061,54972760,54975999,54981038,54981529,54989009,	0	KYAT3	cmpl	cmpl	-1,0,0,2,0,0,0,0,1,0,0,1,0,0,	CNVR_106	54369910	54956792	33		3	25	5	Mixed	586883	Has_gene
3																CNVR_107	55240336	55354686	4		1	3		Mixed	114351	Non_gene
3																CNVR_108	56770061	56845685	1		1			Loss	75625	Non_gene
3	129	NM_001192734	+	59112070	59159723	59112070	59159243	13	59112070,59121736,59124367,59132365,59133092,59135120,59141465,59142767,59144310,59144558,59154657,59156667,59159206,	59112223,59121910,59124521,59132450,59133189,59135220,59141578,59142917,59144412,59144681,59154864,59156789,59159723,	0	MCOLN2	cmpl	cmpl	0,0,0,1,2,0,1,0,0,0,0,0,2,	CNVR_109	59109464	59128666	2			2		Gain	19203	Has_gene
3	16	NM_181013	-	62437259	63147751	62437490	62599579	27	62437259,62441554,62443361,62444000,62446737,62447872,62448722,62456808,62458202,62459313,62460447,62461698,62462157,62474434,62477471,62478333,62479352,62479993,62486615,62488310,62493364,62520649,62599506,62679660,62851221,62990167,63147412,	62438245,62441683,62443458,62444129,62446906,62447917,62448814,62456875,62458423,62459523,62460621,62461904,62462283,62474618,62477510,62478519,62479456,62480287,62487416,62488322,62493474,62520863,62599679,62679702,62851327,62990221,63147751,	0	ADGRL2	cmpl	cmpl	1,1,0,0,2,2,0,2,0,0,0,1,1,0,0,0,1,1,1,1,2,1,0,-1,-1,-1,-1,	CNVR_110	62483581	62926812	1			1		Gain	443232	Has_gene
3	135	NM_001076908	+	65667462	65808369	65667543	65807104	15	65667462,65668916,65743282,65756114,65756975,65757259,65758776,65762472,65769328,65770745,65773665,65774015,65805073,65806509,65807041,	65667565,65669066,65743435,65756185,65757155,65757443,65758893,65762675,65769502,65770949,65773886,65774082,65805165,65806678,65808369,	0	ADGRL4	cmpl	cmpl	0,1,1,1,0,0,1,1,0,0,0,2,0,2,0,	CNVR_111	63473782	66001121	5			4	1	Gain	2527340	Has_gene
3																CNVR_112	68393127	68432145	2		2			Loss	39019	Non_gene
3	17	NM_001281916	+	69157757	69583184	69158251	69581622	23	69157757,69378185,69406287,69467346,69502533,69524728,69535273,69536226,69542461,69544111,69548391,69555623,69559343,69561562,69562127,69562709,69563457,69569834,69571724,69572410,69572597,69574396,69581515,	69158258,69378227,69406336,69467420,69502618,69524813,69535402,69536287,69542585,69544195,69548504,69555755,69559443,69561655,69562215,69562972,69563552,69569938,69571798,69572481,69572686,69574481,69583184,	0	SLC44A5	cmpl	cmpl	0,1,1,2,1,2,0,0,1,2,2,1,1,2,2,0,2,1,0,2,1,0,1,	CNVR_113	69252656	69315385	1		1			Loss	62730	Has_gene
3	1118	NM_001015620	-	69968111	69990582	69968370	69990544	6	69968111,69980255,69983111,69983401,69986340,69990370,	69968587,69980389,69983183,69983500,69986421,69990582,	0	TYW3	cmpl	cmpl	2,0,0,0,0,0,	CNVR_114	69968011	69990091	1		1			Loss	22081	Has_gene
3																CNVR_115	71141852	72412714	9		4	4	1	Mixed	1270863	Non_gene
3	17	NM_001205414	+	72811993	73846987	72812246	73845504	7	72811993,73251091,73417786,73496538,73605496,73629114,73845379,	72812422,73251324,73417912,73496670,73605617,73629266,73846987,	0	NEGR1	cmpl	cmpl	0,2,1,1,1,2,1,	CNVR_116	73178234	73479469	1			1		Gain	301236	Has_gene
3																CNVR_117	75646052	75856447	2			2		Gain	210396	Non_gene
3																CNVR_118	75947681	76258321	1		1			Loss	310641	Non_gene
3	1171	NM_174453	+	76832297	76853872	76832349	76852420	14	76832297,76833482,76834767,76836387,76836598,76841259,76842791,76843111,76843348,76844163,76850447,76850660,76850864,76852268,	76832360,76833565,76834918,76836495,76836740,76841407,76842873,76843244,76843488,76844293,76850562,76850755,76850976,76853872,	0	RPE65	cmpl	cmpl	0,2,1,2,2,0,1,2,0,2,0,1,0,1,	CNVR_119	76775439	76848628	1			1		Gain	73190	Has_gene
3																CNVR_120	91046714	91056753	1		1			Loss	10040	Non_gene
3	20	NM_001046318	+	95351468	95849095	95351882	95848928	19	95351468,95406542,95482306,95496268,95541058,95548969,95575539,95622136,95676785,95697626,95698690,95699898,95714728,95739257,95743499,95786442,95788082,95805262,95848844,	95351927,95406611,95482353,95496474,95541150,95549061,95575645,95622223,95676881,95697753,95698754,95699980,95714883,95739394,95743588,95786523,95788160,95805478,95849095,	0	FAF1	cmpl	cmpl	0,0,0,2,1,0,2,0,0,0,1,2,0,2,1,0,0,0,0,	CNVR_121	95427776	95625202	4		4			Loss	197427	Has_gene
3	1355	NM_001205558	-	101034182	101037522	101034260	101037473	10	101034182,101034750,101034899,101035152,101035647,101035912,101036326,101036464,101036665,101037453,	101034422,101034817,101035000,101035290,101035809,101036110,101036389,101036544,101036778,101037522,	0	UROD	cmpl	cmpl	0,2,0,0,0,0,0,1,2,0,	CNVR_122	100880075	101202890	3			3		Gain	322816	Has_gene
3	1355	NM_001098961	+	101040408	101048376	101040479	101047848	21	101040408,101040999,101041391,101041563,101041944,101042145,101042402,101042928,101043296,101044019,101044354,101044586,101044811,101045193,101045421,101046449,101046902,101047114,101047310,101047532,101047763,	101040848,101041160,101041484,101041699,101042060,101042259,101042485,101043094,101043378,101044202,101044407,101044651,101044915,101045313,101045511,101046656,101047032,101047189,101047392,101047604,101048376,	0	HECTD3	cmpl	cmpl	0,0,2,2,0,2,2,1,2,0,0,2,1,0,0,0,0,1,1,2,2,	CNVR_122	100880075	101202890	3			3		Gain	322816	Has_gene
