Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	CNVR_ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
2	1401	NM_001076995	-	107015358	107020262	107015772	107020211	11	107015358,107016268,107016578,107016800,107017061,107017275,107017638,107018037,107018692,107019454,107020090,	107015848,107016423,107016669,107016904,107017177,107017359,107017783,107018177,107018812,107019607,107020262,	0	AAMP	cmpl	cmpl	2,0,2,0,1,1,0,1,1,1,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1401	NM_001046583	+	107020656	107023145	107020667	107022963	3	107020656,107021485,107022770,	107020734,107021654,107023145,	0	PNKD	cmpl	cmpl	0,1,2,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	175	NM_001114170	+	107020665	107093550	107020667	107091776	10	107020665,107021485,107087352,107087586,107088283,107088953,107089409,107090265,107091260,107091602,	107020734,107021654,107087468,107087699,107088342,107089046,107089573,107090352,107091376,107093550,	0	PNKD	cmpl	cmpl	0,1,2,1,0,2,2,1,1,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1401	NM_205798	-	107023824	107041372	107025041	107032403	12	107023824,107025568,107026593,107027007,107027269,107027859,107028647,107029275,107029538,107030805,107032210,107041352,	107025188,107025622,107026689,107027095,107027307,107027899,107028698,107029329,107029603,107030906,107032443,107041372,	0	TMBIM1	cmpl	cmpl	0,0,0,2,0,2,2,2,0,1,0,-1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1402	NM_174652	+	107114928	107125854	107115001	107125319	15	107114928,107115548,107116711,107117144,107118370,107118900,107119311,107119788,107120557,107122067,107122298,107122827,107124453,107124917,107125205,	107115008,107115682,107116834,107117264,107118477,107118971,107119379,107119944,107120716,107122157,107122418,107122977,107124527,107125071,107125854,	0	SLC11A1	cmpl	cmpl	0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1402	NM_001192440	+	107130647	107135774	107130755	107135069	7	107130647,107132221,107132807,107133098,107133808,107134039,107134940,	107130822,107132370,107132909,107133155,107133901,107134225,107135774,	0	CTDSP1	cmpl	cmpl	0,1,0,0,0,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1402	NR_030883	+	107133393	107133478	107133478	107133478	1	107133393,	107133478,	0	MIR26B	unk	unk	-1,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	1402	NM_001013591	+	107145510	107169204	107150403	107169099	20	107145510,107150392,107150793,107152141,107152940,107153223,107154852,107155170,107155427,107156228,107156951,107157137,107157860,107160060,107161305,107162116,107162710,107164470,107165910,107168985,	107145536,107150478,107150868,107152338,107153049,107153334,107155055,107155249,107155526,107156382,107157052,107157275,107158019,107160240,107161451,107162261,107162899,107164539,107166051,107169204,	0	VIL1	cmpl	cmpl	-1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2	175	NM_001271992	-	107170030	107245866	107174481	107245866	23	107170030,107175079,107175952,107177915,107182944,107184970,107195620,107197901,107200796,107202298,107205562,107206869,107208458,107209482,107209766,107218448,107226231,107228314,107235581,107235981,107238707,107242339,107245710,	107174569,107175218,107176022,107178031,107183005,107185137,107195876,107198043,107200862,107202463,107205642,107206987,107208649,107209606,107209898,107218610,107226316,107228412,107235659,107236160,107238808,107242511,107245866,	0	USP37	cmpl	cmpl	2,1,0,1,0,1,0,2,2,2,0,2,0,2,2,2,1,2,2,0,1,0,0,	CNVR_80	106984473	107192324	1			1		Gain	207852	Has-gene
2																CNVR_81	109500850	109537765	1			1		Gain	36916	Without-gene
2	22	NM_001206818	-	111127791	111229639	111129285	111229359	9	111127791,111129814,111150319,111151698,111161540,111224967,111226269,111227731,111229274,	111129320,111130061,111150534,111151864,111161746,111225102,111226399,111227967,111229639,	0	PAX3	cmpl	cmpl	1,0,1,0,1,1,0,1,0,	CNVR_82	111090957	111229939	1		1			Loss	138983	Has-gene
2	1432	NR_107778	+	111136401	111136490	111136490	111136490	1	111136401,	111136490,	0	MIR2284Y-5	unk	unk	-1,	CNVR_82	111090957	111229939	1		1			Loss	138983	Has-gene
2	181	NM_001191273	-	113649883	113891186	113650510	113891165	56	113649883,113654819,113655599,113657560,113659428,113661745,113670140,113670374,113672234,113676440,113676865,113678440,113680006,113680874,113682089,113685475,113687235,113690719,113691765,113692037,113692197,113692398,113693224,113695017,113695260,113696506,113697412,113702361,113709071,113716059,113719637,113723094,113725993,113726552,113729437,113729901,113730207,113734928,113736746,113737303,113739661,113742102,113749382,113751731,113752036,113764965,113765240,113765588,113767112,113778335,113778714,113779103,113792219,113813482,113830282,113891003,	113650627,113654958,113655700,113657751,113659639,113661892,113670254,113670497,113672341,113676539,113676923,113678656,113680117,113681057,113682227,113685588,113687360,113690821,113691813,113692104,113692312,113692520,113693336,113695134,113695436,113696551,113697509,113702445,113709218,113716131,113719751,113723164,113726112,113726645,113729524,113730023,113730331,113735021,113736812,113737491,113739741,113742225,113749465,113751854,113752258,113765121,113765324,113765674,113767296,113778470,113778837,113779176,113792302,113813572,113830402,113891186,	0	DOCK10	cmpl	cmpl	0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,	CNVR_83	113744872	113899270	1		1			Loss	154399	Has-gene
2																CNVR_84	115322601	115334808	10		10			Loss	12208	Without-gene
2																CNVR_85	120123192	120174934	5		4	1		Mixed	51743	Without-gene
2																CNVR_86	124336317	124398570	13		13			Loss	62254	Without-gene
2	1574	NM_001046035	+	129652476	129675552	129652519	129674930	8	129652476,129663391,129665372,129668310,129671272,129672578,129674468,129674786,	129652917,129663526,129665510,129668416,129671473,129672763,129674568,129675552,	0	FUCA1	cmpl	cmpl	0,2,2,2,0,0,2,0,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	1574	NM_001075132	+	129687546	129705680	129687567	129705107	9	129687546,129691630,129693778,129694553,129696616,129699278,129702423,129703887,129705005,	129687627,129691714,129693886,129694649,129696765,129699342,129702612,129704013,129705680,	0	HMGCL	cmpl	cmpl	0,0,0,0,0,2,0,0,0,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	1574	NM_001206208	+	129707280	129711871	129709100	129711540	11	129707280,129709006,129709379,129709583,129709906,129710359,129710550,129710709,129710905,129711196,129711481,	129707336,129709221,129709495,129709697,129710083,129710473,129710617,129710795,129710983,129711311,129711871,	0	GALE	cmpl	cmpl	-1,0,1,0,0,0,0,1,0,0,1,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	1574	NM_001080362	-	129711917	129713577	129712744	129713577	5	129711917,129712874,129713148,129713331,129713546,	129712795,129713048,129713250,129713405,129713577,	0	LYPLA2	cmpl	incmpl	0,0,0,1,0,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	1574	NM_001098890	+	129716208	129723904	129716266	129723078	6	129716208,129717158,129717573,129721355,129722104,129722976,	129716464,129717202,129717651,129721460,129722213,129723904,	0	PITHD1	cmpl	cmpl	0,0,2,2,2,0,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	1574	NM_001080362	+	129726528	129728609	129728090	129728609	4	129726528,129728064,129728417,129728542,	129726592,129728168,129728449,129728609,	0	LYPLA2	cmpl	incmpl	-1,0,0,2,	CNVR_87	129657387	129732075	2			2		Gain	74689	Has-gene
2	197	NR_036359	+	130437083	130848572	130848572	130848572	5	130437083,130437268,130836719,130837304,130848556,	130437101,130437272,130836733,130837312,130848572,	0	MIR2892	unk	unk	-1,-1,-1,-1,-1,	CNVR_88	130381668	130511453	1		1			Loss	129786	Has-gene
2	197	NM_001191498	-	130498485	130852033	130499451	130852033	19	130498485,130502319,130504279,130505746,130507255,130509391,130510190,130521260,130522343,130522764,130525147,130535133,130552293,130553901,130851427,130851614,130851851,130851970,130852005,	130499560,130502475,130504473,130505896,130507471,130509639,130510313,130521325,130522436,130522770,130525326,130535258,130552629,130554066,130851501,130851794,130851932,130851993,130852033,	0	EPHB2	cmpl	incmpl	2,2,0,0,0,1,1,2,2,2,0,1,1,1,2,0,0,2,1,	CNVR_88	130381668	130511453	1		1			Loss	129786	Has-gene
2	200	NM_176648	+	133789484	133926172	133789551	133925780	9	133789484,133853908,133886761,133892221,133908829,133909300,133921333,133921795,133925692,	133789641,133853998,133886883,133892335,133908971,133909417,133921399,133921872,133926172,	0	CAPZB	cmpl	cmpl	0,0,0,2,2,0,0,0,2,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
2	1606	NM_001080269	-	133933075	133949856	133933108	133944261	7	133933075,133935453,133936217,133937178,133937907,133944097,133949808,	133933947,133935639,133936310,133937266,133938037,133944312,133949856,	0	SLC66A1	cmpl	cmpl	1,1,1,0,2,0,-1,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
2	200	NM_001101949	+	133953069	133956670	133953069	133956445	6	133953069,133953433,133954387,133954702,133955371,133956283,	133953265,133953538,133954484,133954802,133955501,133956670,	0	AKR7A2	incmpl	cmpl	2,0,0,1,2,0,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
2	1607	NM_001101949	-	133974344	133983363	133974540	133983363	7	133974344,133977691,133978322,133979271,133979542,133979705,133983166,	133974702,133977822,133978420,133979376,133979689,133979730,133983363,	0	AKR7A2	cmpl	incmpl	0,1,0,0,0,1,2,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
2	1607	NM_001083399	-	133992725	133998200	133993383	133998196	8	133992725,133993651,133994116,133994869,133995145,133995898,133996215,133998168,	133993533,133993728,133994268,133994937,133995227,133996002,133996274,133998200,	0	MRTO4	cmpl	cmpl	0,1,2,0,2,0,1,0,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
2	200	NM_001205792	+	134039039	134176296	134039039	134175843	106	134039039,134048841,134050122,134051247,134051489,134052394,134052609,134052902,134056282,134056997,134057154,134063478,134063706,134064611,134065835,134067488,134067766,134074588,134076032,134076955,134077956,134078527,134079373,134079696,134079914,134081536,134082644,134084270,134085178,134087594,134088004,134088351,134088927,134089535,134091331,134092070,134092228,134092811,134093687,134095502,134096525,134097019,134097624,134098445,134099501,134099929,134101303,134101899,134102940,134105052,134105539,134106659,134107714,134108644,134109424,134111272,134111518,134112157,134113905,134114747,134122206,134122948,134123777,134124849,134126837,134128149,134129348,134129897,134131143,134131831,134132557,134133168,134133504,134135298,134135901,134136605,134136818,134137797,134139755,134140193,134140432,134143271,134143504,134144685,134145460,134146234,134146642,134149038,134150013,134151100,134154743,134155295,134156312,134157079,134157908,134158529,134159206,134162811,134163819,134164943,134165448,134166682,134169148,134172584,134173424,134175778,	134039215,134048939,134050226,134051377,134051629,134052497,134052751,134053027,134056407,134057057,134057345,134063578,134063844,134064729,134066023,134067648,134067852,134074758,134076315,134077091,134078036,134078656,134079556,134079819,134080144,134081658,134082742,134084428,134085388,134087696,134088105,134088550,134089116,134089599,134091523,134092141,134092376,134093039,134093858,134095685,134096684,134097172,134097852,134098603,134099673,134100131,134101467,134102116,134103157,134105116,134105674,134106834,134107855,134108766,134109536,134111403,134111696,134112262,134114043,134114922,134122303,134123056,134123894,134125059,134126987,134128377,134129427,134130143,134131312,134131976,134132643,134133256,134133698,134135538,134136040,134136731,134136947,134138141,134139846,134140278,134140560,134143401,134143662,134144795,134145602,134146316,134146816,134149160,134150211,134151181,134154831,134155423,134156420,134157199,134158099,134158703,134159306,134163030,134163933,134165086,134165574,134166877,134169373,134172675,134173587,134176296,	0	UBR4	cmpl	cmpl	0,2,1,0,1,0,1,2,1,0,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,2,1,0,2,2,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,0,1,1,2,0,2,0,2,2,0,0,0,2,0,1,0,1,0,2,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,2,2,2,2,0,1,	CNVR_89	133834665	134132026	1		1			Loss	297362	Has-gene
3	588	NM_001079615	-	402031	472282	402047	464206	9	402031,403155,406186,451876,462447,463298,464192,471974,472226,	402191,403218,406282,452008,462547,463478,464312,472200,472282,	0	TIPRL	cmpl	cmpl	0,0,0,0,2,2,0,-1,-1,	CNVR_90	413387	471545	1			1		Gain	58159	Has-gene
3	694	NM_001098880	+	14306400	14347064	14306405	14346150	38	14306400,14308664,14312543,14313335,14314679,14315506,14315664,14316018,14316641,14317285,14318184,14319839,14321448,14323253,14323477,14325514,14326720,14326981,14327229,14330783,14331031,14331204,14334922,14335803,14336249,14336746,14337820,14339396,14339907,14340503,14340737,14341413,14342780,14343630,14344288,14344747,14345259,14346036,	14306442,14308752,14312700,14313413,14314756,14315574,14315778,14316197,14316729,14317449,14318272,14320003,14321606,14323375,14323641,14325605,14326888,14327121,14327400,14330867,14331103,14331274,14335091,14335956,14336413,14336971,14337961,14339481,14340140,14340636,14340840,14341540,14342868,14343843,14344455,14344849,14345368,14347064,	0	IQGAP3	cmpl	cmpl	0,1,2,0,0,2,1,1,0,1,0,1,0,2,1,0,1,1,0,0,0,0,2,0,0,2,2,2,0,2,0,1,2,0,0,2,2,0,	CNVR_91	14321565	14377936	2		2			Loss	56372	Has-gene
3	713	NM_205800	+	16818415	16824126	16818457	16824039	2	16818415,16823895,	16818610,16824126,	0	S100A13	cmpl	cmpl	0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has-gene
3	713	NM_001079634	+	16827336	16829397	16827811	16828785	4	16827336,16827733,16828278,16828647,	16827362,16827841,16828425,16829397,	0	S100A14	cmpl	cmpl	-1,0,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has-gene
3	713	NM_001075218	+	16830510	16837422	16836232	16836829	3	16830510,16836207,16836670,	16830641,16836385,16837422,	0	S100A16	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has-gene
3	713	NM_001034367	+	16869283	16872613	16870713	16872520	3	16869283,16870700,16872367,	16869323,16870854,16872613,	0	S100A2	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has-gene
3	713	NM_001083530	+	16880768	16884905	16883247	16884607	3	16880768,16883242,16884442,	16880782,16883382,16884905,	0	S100A3	cmpl	cmpl	-1,0,0,	CNVR_92	16821631	16881296	2		2			Loss	59666	Has-gene
3	91	NM_001163190	+	19361110	19410846	19379948	19408782	17	19361110,19379947,19389517,19390593,19391858,19395207,19395995,19396727,19401363,19402146,19405142,19405393,19405722,19406341,19406592,19406955,19407110,	19361135,19380072,19389693,19390702,19392149,19395314,19396333,19396882,19401464,19402293,19405277,19405566,19405863,19406398,19406705,19406980,19410846,	0	POGZ	cmpl	cmpl	-1,0,1,0,1,1,0,2,1,0,0,0,2,2,2,1,2,	CNVR_93	19378254	19416905	1		1			Loss	38652	Has-gene
3	733	NM_001034266	-	19412240	19414598	19412350	19414573	7	19412240,19412549,19412846,19413333,19413591,19413982,19414433,	19412363,19412638,19412963,19413415,19413738,19414189,19414598,	0	PSMB4	cmpl	cmpl	2,0,0,2,2,2,0,	CNVR_93	19378254	19416905	1		1			Loss	38652	Has-gene
3	743	NM_173962	+	20746096	20755994	20746442	20754780	12	20746096,20748581,20749577,20749845,20750546,20750856,20751137,20751888,20752267,20753198,20754005,20754596,	20747064,20748762,20749729,20749979,20750636,20750967,20751226,20752053,20752401,20753405,20754165,20755994,	0	SV2A	cmpl	cmpl	0,1,2,1,0,0,0,2,2,1,1,2,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has-gene
3	743	NM_001034352	-	20759079	20760404	20759598	20760006	2	20759079,20760356,	20760009,20760404,	0	BOLA1	cmpl	cmpl	0,-1,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has-gene
3	743	NM_001081720	-	20770688	20771062	20770688	20771015	1	20770688,	20771062,	0	H2AC20	incmpl	cmpl	0,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has-gene
3	743	NM_001099384	+	20771299	20773624	20771333	20771714	1	20771299,	20773624,	0	H2BC21	cmpl	cmpl	0,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has-gene
3	743	NM_001374542	-	20791310	20791763	20791344	20791755	1	20791310,	20791763,	0	LOC115945173	cmpl	cmpl	0,	CNVR_94	20732147	20802121	1			1		Gain	69975	Has-gene
3	11	NM_001077037	-	20961926	20975445	20965389	20975036	7	20961926,20965375,20966429,20970349,20972510,20974858,20975289,	20962359,20965537,20966481,20970585,20972613,20975043,20975445,	0	MGC134040	cmpl	cmpl	-1,2,1,2,1,0,-1,	CNVR_95	20937478	21044052	1			1		Gain	106575	Has-gene
3	11	NM_001244304	-	20961926	20975445	20965389	20974994	7	20961926,20965375,20966429,20970349,20972510,20974858,20975289,	20962359,20965537,20966481,20970585,20972613,20975001,20975445,	0	MGC134040	cmpl	cmpl	-1,2,1,2,1,0,-1,	CNVR_95	20937478	21044052	1			1		Gain	106575	Has-gene
3	100	NM_001206018	+	28948284	29088936	28948284	29088611	20	28948284,29010126,29010664,29010972,29048975,29051827,29053959,29054571,29056081,29057086,29063806,29072855,29075592,29077901,29079428,29082359,29083572,29086733,29088268,29088398,	28948810,29010245,29010809,29011105,29049092,29051942,29054106,29054689,29056353,29057251,29064007,29072988,29075656,29078061,29079778,29082483,29083647,29086886,29088319,29088936,	0	TRIM33	cmpl	cmpl	0,1,0,1,2,2,0,0,1,0,0,0,1,2,0,2,0,0,0,0,	CNVR_96	28955936	29082177	1		1			Loss	126242	Has-gene
3	827	NM_174448	-	31742452	31830691	31749545	31764418	8	31742452,31749516,31755561,31757606,31760405,31762450,31764361,31830566,	31746478,31749632,31755705,31757747,31760462,31762519,31764445,31830691,	0	RAP1A	cmpl	cmpl	-1,0,0,0,0,0,0,-1,	CNVR_97	31748152	31851977	1			1		Gain	103826	Has-gene
3	847	NM_001075597	+	34418711	34426696	34418728	34425615	4	34418711,34419546,34424262,34425444,	34418755,34419625,34424360,34426696,	0	TAF13	cmpl	cmpl	0,0,1,0,	CNVR_98	34421834	34501432	1		1			Loss	79599	Has-gene
3	889	NM_001035016	-	39926295	39948945	39926360	39937477	11	39926295,39927868,39928100,39930950,39931143,39934003,39934951,39935576,39936827,39937309,39948699,	39926550,39927994,39928219,39931050,39931266,39934137,39935182,39935774,39936974,39937523,39948945,	0	AMY2B	cmpl	cmpl	2,2,0,2,2,0,0,0,0,0,-1,	CNVR_99	37327971	40171638	33		21	10	2	Mixed	2843668	Has-gene
3	890	NM_001077117	-	39998001	40025400	40000712	40025327	15	39998001,40000699,40001411,40004706,40004852,40005998,40008081,40010887,40013847,40016066,40017194,40017730,40018701,40023938,40025135,	39998198,40000772,40001544,40004765,40004947,40006160,40008230,40011013,40013990,40016135,40017306,40017814,40018820,40023986,40025400,	0	RNPC3	cmpl	cmpl	-1,0,2,0,1,1,2,2,0,0,2,2,0,0,0,	CNVR_99	37327971	40171638	33		21	10	2	Mixed	2843668	Has-gene
3	112	NM_001098094	+	41420908	41642411	41421336	41642270	6	41420908,41599288,41608899,41613708,41640360,41641592,	41421405,41599435,41609055,41613928,41640467,41642411,	0	OLFM3	cmpl	cmpl	0,0,0,0,1,0,	CNVR_100	41242544	41455868	1			1		Gain	213325	Has-gene
3																CNVR_101	44075411	44136955	1		1			Loss	61545	Without-gene
3	942	NM_001110081	+	46839484	46844273	46839484	46839544	2	46839484,46842140,	46839572,46844273,	0	PTBP2	incmpl	cmpl	0,-1,	CNVR_102	46842537	46922624	1		1			Loss	80088	Has-gene
3	942	NM_001110081	-	46860038	46910656	46860038	46910608	7	46860038,46860241,46866170,46867259,46883685,46908901,46910600,	46860150,46860406,46866314,46867432,46883761,46908932,46910656,	0	PTBP2	incmpl	cmpl	0,0,0,1,0,2,0,	CNVR_102	46842537	46922624	1		1			Loss	80088	Has-gene
