Chr	name	bin	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	en_id	cdsStartStat	cdsEndStat	exonFrames	name2	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
1	ENSBTAT00000023366.6	170	+	102272281	102388043	102272281	102388043	47	102272281,102273617,102275541,102275954,102276994,102278635,102280425,102281603,102283843,102286154,102286372,102288321,102297136,102300718,102302827,102306539,102308561,102309674,102310651,102311408,102313376,102316641,102317979,102326126,102336385,102338187,102339769,102341519,102341723,102341925,102343518,102345342,102347888,102349894,102351417,102352436,102357275,102358325,102358447,102361731,102364834,102365001,102365660,102368921,102384483,102384991,102387974,	102272399,102273712,102275659,102276064,102277146,102278807,102280525,102281716,102283969,102286286,102286492,102288435,102297221,102300836,102302999,102306656,102308716,102309759,102310708,102311533,102313465,102316691,102318150,102326282,102336589,102338342,102339938,102341616,102341836,102342051,102343647,102345453,102347951,102350011,102351505,102352575,102357409,102358360,102358564,102361880,102364919,102365058,102365785,102369010,102384533,102385159,102388043,	0	ENSBTAG00000006975.6	cmpl	cmpl	0,1,0,1,0,2,0,1,0,0,0,0,0,1,2,0,0,2,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,2,1,0,0,	SI	CNVR_51	100412522	105472672	38	28		16	18	4	Mixed	5060151	Has_gene
1	ENSBTAT00000080086.1	1369	-	102768932	102769967	102768933	102769785	1	102768932,	102769967,	0	ENSBTAG00000048551.1	incmpl	cmpl	0,	80086.1	CNVR_51	100412522	105472672	38	28		16	18	4	Mixed	5060151	Has_gene
1	ENSBTAT00000024367.5	1373	+	103333839	103334262	103333839	103334262	1	103333839,	103334262,	0	ENSBTAG00000018312.5	cmpl	cmpl	0,	24367.5	CNVR_51	100412522	105472672	38	28		16	18	4	Mixed	5060151	Has_gene
1	ENSBTAT00000039021.5	1381	+	104351155	104351809	104351155	104351809	1	104351155,	104351809,	0	ENSBTAG00000027213.5	cmpl	cmpl	0,	39021.5	CNVR_51	100412522	105472672	38	28		16	18	4	Mixed	5060151	Has_gene
1	ENSBTAT00000036586.4	1381	+	104406535	104410050	104406535	104410050	4	104406535,104406589,104407021,104409996,	104406551,104406950,104407286,104410050,	0	ENSBTAG00000025847.4	cmpl	cmpl	0,1,2,0,	36586.4	CNVR_51	100412522	105472672	38	28		16	18	4	Mixed	5060151	Has_gene
1	ENSBTAT00000017878.5	181	-	113382719	113519848	113383267	113519789	14	113382719,113385497,113386783,113400489,113421231,113426711,113440098,113443564,113446360,113488123,113491518,113513350,113516990,113518709,	113383410,113385602,113386851,113400699,113421386,113426801,113440173,113443694,113446513,113488284,113491575,113513496,113517030,113519848,	0	ENSBTAG00000013439.5	cmpl	cmpl	1,1,2,2,0,0,0,2,2,0,0,1,0,0,	ARHGEF26	CNVR_52	113427015	113486828	1	1		1			Loss	59814	Has_gene
1																	CNVR_53	120398043	120455085	1	1		1			Loss	57043	Non_gene
1	ENSBTAT00000081858.1	1510	+	121263774	121340869	121340869	121340869	4	121263774,121267108,121276591,121340592,	121263881,121267200,121276697,121340869,	0	ENSBTAG00000048442.1	none	none	-1,-1,-1,-1,	81858.1	CNVR_54	121001134	121382033	3	3		2	1		Mixed	380900	Has_gene
1																	CNVR_55	122876909	123779281	19	19		6	10	3	Mixed	902373	Non_gene
1	ENSBTAT00000023149.5	26	-	143641657	143729051	143642173	143727929	9	143641657,143677061,143692478,143701231,143703643,143710142,143727005,143727893,143728943,	143642382,143677165,143692596,143701364,143703793,143710246,143727156,143728148,143729051,	0	ENSBTAG00000017407.5	cmpl	cmpl	1,2,1,0,0,1,0,0,-1,	HSF2BP	CNVR_56	143676439	143747418	1	1		1			Loss	70980	Has_gene
1	ENSBTAT00000023157.6	1681	+	143729214	143755086	143729214	143753697	16	143729214,143737433,143739004,143740270,143740646,143741039,143742257,143742773,143746054,143746697,143748066,143748677,143749316,143751518,143752849,143753503,	143729344,143737516,143739062,143740356,143740708,143741169,143742322,143742955,143746149,143746795,143748086,143748809,143749984,143751665,143752913,143755086,	0	ENSBTAG00000017418.6	cmpl	cmpl	0,1,0,1,0,2,0,2,1,0,2,1,1,0,0,1,	RRP1B	CNVR_56	143676439	143747418	1	1		1			Loss	70980	Has_gene
1	ENSBTAT00000024203.6	210	+	143782379	143810301	143782573	143807989	11	143782379,143795876,143799475,143800131,143800951,143802181,143803333,143805358,143806360,143807551,143807876,	143782660,143795931,143799580,143800215,143800998,143802267,143803379,143805470,143806497,143807618,143810301,	0	ENSBTAG00000018186.6	cmpl	cmpl	0,0,1,1,1,0,2,0,1,0,1,	PDXK	CNVR_57	143781586	143851649	1	1			1		Gain	70064	Has_gene
1	ENSBTAT00000000683.3	1682	-	143846934	143850428	143847141	143850428	3	143846934,143847693,143850209,	143847270,143847795,143850428,	0	ENSBTAG00000000524.3	cmpl	cmpl	0,0,0,	CSTB	CNVR_57	143781586	143851649	1	1			1		Gain	70064	Has_gene
1	ENSBTAT00000013117.6	219	+	153882095	154095595	153882095	154093773	6	153882095,154003834,154009028,154040810,154061613,154093593,	153882395,154006321,154009232,154040886,154061723,154095595,	0	ENSBTAG00000009942.6	cmpl	cmpl	0,0,0,0,1,0,	PLCL2	CNVR_58	154034461	154064579	2	2			2		Gain	30119	Has_gene
1	ENSBTAT00000043193.3	220	-	154317134	154451671	154317540	154451667	12	154317134,154330888,154340892,154341059,154342633,154349190,154370014,154371145,154371315,154372866,154390543,154451570,	154317559,154331061,154340962,154341110,154342722,154349293,154370082,154371220,154371405,154372975,154390607,154451671,	0	ENSBTAG00000030581.4	cmpl	cmpl	2,0,2,2,0,2,0,0,0,2,1,0,	TBC1D5	CNVR_59	154336232	154445682	3	3		3			Loss	109451	Has_gene
1																	CNVR_60	157003140	157019589	1	1			1		Gain	16450	Non_gene
1	ENSBTAT00000024453.6	1788	+	157728793	157737101	157730383	157737101	8	157728793,157730339,157732676,157733125,157734472,157734961,157735883,157736845,	157728970,157730467,157732844,157733242,157734550,157735084,157735993,157737101,	0	ENSBTAG00000040393.3	cmpl	cmpl	-1,0,0,0,0,0,0,2,	24453.6	CNVR_61	157665979	157775990	19	18		2	17		Mixed	110012	Has_gene
1	ENSBTAT00000038997.5	1788	+	157730383	157745955	157730383	157745955	9	157730383,157732676,157733125,157734472,157734961,157735883,157736845,157743752,157745912,	157730467,157732844,157733242,157734550,157735084,157735993,157737011,157743835,157745955,	0	ENSBTAG00000040393.3	cmpl	cmpl	0,0,0,0,0,0,2,0,2,	38997.5	CNVR_61	157665979	157775990	19	18		2	17		Mixed	110012	Has_gene
1	ENSBTAT00000014388.6	1788	+	157751044	157762600	157751044	157762600	9	157751044,157753366,157753806,157755359,157755880,157757870,157758829,157761990,157762557,	157751128,157753534,157753923,157755437,157756003,157757980,157758995,157762073,157762600,	0	ENSBTAG00000051758.1	cmpl	cmpl	0,0,0,0,0,0,2,0,2,	14388.6	CNVR_61	157665979	157775990	19	18		2	17		Mixed	110012	Has_gene
1	ENSBTAT00000072367.1	1789	-	157827935	157916510	157916510	157916510	3	157827935,157834109,157916193,	157828088,157834184,157916510,	0	ENSBTAG00000048736.1	none	none	-1,-1,-1,	72367.1	CNVR_62	157905244	157913264	1	1		1			Loss	8021	Has_gene
10																	CNVR_419	110950	164069	1	1			1		Gain	53120	Non_gene
10																	CNVR_420	545401	561907	1	1		1			Loss	16507	Non_gene
10																	CNVR_421	1860161	1936953	1	1		1			Loss	76793	Non_gene
10																	CNVR_422	2377878	2387809	3	3	1	2			Loss	9932	Non_gene
10	ENSBTAT00000000092.5	79	-	6796015	6925123	6799184	6924704	18	6796015,6799175,6800547,6801655,6804713,6805599,6807965,6814339,6814934,6820264,6844854,6849975,6854644,6861772,6862289,6883600,6919574,6924608,	6796914,6799312,6800677,6801784,6804784,6805732,6808061,6814417,6815027,6820351,6844947,6850133,6854728,6861911,6862397,6883717,6919709,6925123,	0	ENSBTAG00000000081.6	cmpl	cmpl	-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,	CERT1	CNVR_423	6846956	6989555	1	1		1			Loss	142600	Has_gene
10	ENSBTAT00000005265.6	79	+	6925320	7006062	6967465	7004550	15	6925320,6967456,6974323,6981047,6984493,6987225,6991079,6992480,6993461,6995897,6999620,7000788,7002680,7004189,7004465,	6925413,6967621,6974443,6981200,6984625,6987379,6991319,6992605,6993628,6995930,6999717,7000960,7003637,7004232,7006062,	0	ENSBTAG00000004028.6	cmpl	cmpl	-1,0,0,0,0,0,1,1,0,2,2,0,1,1,2,	POLK	CNVR_423	6846956	6989555	1	1		1			Loss	142600	Has_gene
10	ENSBTAT00000006605.5	81	-	9099552	9335422	9100132	9335258	27	9099552,9113283,9118528,9132531,9137070,9174372,9180138,9189481,9193000,9196213,9201563,9202664,9213896,9221026,9226542,9229416,9231694,9231853,9233979,9238912,9263799,9274613,9277047,9277814,9292112,9306310,9335130,	9100286,9113422,9118626,9132616,9137302,9174479,9180211,9189629,9193142,9196322,9201694,9202851,9214073,9221136,9226675,9229479,9231766,9231908,9234077,9239068,9263982,9274680,9277208,9277910,9292187,9306386,9335422,	0	ENSBTAG00000005016.5	cmpl	cmpl	2,1,2,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,	AP3B1	CNVR_424	9143166	9354675	1	1		1			Loss	211510	Has_gene
10	ENSBTAT00000065116.2	654	-	9148660	9148739	9148739	9148739	1	9148660,	9148739,	0	ENSBTAG00000047622.2	none	none	-1,	bta-mir-2284z-1	CNVR_424	9143166	9354675	1	1		1			Loss	211510	Has_gene
10	ENSBTAT00000040443.2	655	-	9253340	9253451	9253451	9253451	1	9253340,	9253451,	0	ENSBTAG00000028061.2	none	none	-1,	5S_rRNA	CNVR_424	9143166	9354675	1	1		1			Loss	211510	Has_gene
10	ENSBTAT00000007027.6	83	+	11392563	11404461	11397727	11404254	6	11392563,11397713,11398853,11400085,11402771,11404106,	11392794,11397881,11398916,11400213,11402833,11404461,	0	ENSBTAG00000005344.6	cmpl	cmpl	-1,0,1,1,0,2,	GNPNAT1	CNVR_425	11354552	11544918	3	3		3			Loss	190367	Has_gene
10	ENSBTAT00000063138.2	672	-	11410205	11460277	11410281	11459963	11	11410205,11412976,11424535,11426276,11426419,11426891,11427322,11436175,11439807,11444888,11459906,	11410355,11413070,11424608,11426327,11426459,11426928,11427383,11436273,11439861,11444921,11460277,	0	ENSBTAG00000046956.2	cmpl	cmpl	1,0,2,2,1,0,2,0,0,0,0,	STYX	CNVR_425	11354552	11544918	3	3		3			Loss	190367	Has_gene
10	ENSBTAT00000020886.6	672	-	11462174	11486213	11462556	11486177	14	11462174,11466246,11473357,11473581,11475123,11475538,11475744,11477086,11481284,11481643,11484606,11484907,11485038,11486092,	11462675,11466318,11473438,11473702,11475185,11475662,11475806,11477174,11481399,11481711,11484659,11484947,11485118,11486213,	0	ENSBTAG00000015732.6	cmpl	cmpl	1,1,1,0,1,0,1,0,2,0,1,0,1,0,	PSMC6	CNVR_425	11354552	11544918	3	3		3			Loss	190367	Has_gene
10	ENSBTAT00000020878.6	10	+	11498441	11548825	11498761	11548469	16	11498441,11508307,11509231,11516374,11521816,11521984,11529760,11531987,11534742,11540659,11540805,11541749,11542486,11546889,11547059,11548408,	11498875,11508427,11509315,11516413,11521893,11522058,11529881,11532034,11534754,11540686,11540898,11541996,11542556,11546976,11547193,11548825,	0	ENSBTAG00000015716.6	cmpl	cmpl	0,0,0,0,0,2,1,2,1,1,1,1,2,0,0,2,	ERO1A	CNVR_425	11354552	11544918	3	3		3			Loss	190367	Has_gene
10	ENSBTAT00000018126.5	86	+	14103228	14323885	14103372	14323885	20	14103228,14111298,14112801,14125661,14140571,14177517,14185298,14196439,14198545,14212547,14213787,14227777,14232292,14241208,14246612,14263075,14268467,14298342,14310244,14323873,	14103423,14111421,14112893,14125779,14140688,14177638,14185427,14196519,14198584,14213099,14213854,14227861,14232468,14241481,14246804,14263196,14268754,14298513,14310367,14323885,	0	ENSBTAG00000013638.5	cmpl	cmpl	0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,	IQCH	CNVR_426	14157673	14228843	1	1			1		Gain	71171	Has_gene
10																	CNVR_427	19755228	19797770	1	1			1		Gain	42543	Non_gene
10	ENSBTAT00000078407.1	92	+	20189612	20373267	20189826	20373267	6	20189612,20288527,20355177,20363102,20370411,20373102,	20190093,20288617,20355261,20363294,20370489,20373267,	0	ENSBTAG00000048991.1	cmpl	cmpl	0,0,0,0,0,0,	REC114	CNVR_428	20370455	20429404	2	2		2			Loss	58950	Has_gene
10	ENSBTAT00000010806.5	740	-	20374897	20403800	20374897	20403800	7	20374897,20382810,20386158,20397311,20400663,20400865,20403754,	20374958,20383064,20386292,20397406,20400835,20400877,20403800,	0	ENSBTAG00000008218.6	cmpl	cmpl	2,0,1,2,1,1,0,	NPTN	CNVR_428	20370455	20429404	2	2		2			Loss	58950	Has_gene
10	ENSBTAT00000002488.5	751	+	21789800	21800719	21789800	21800097	12	21789800,21791715,21795311,21796211,21796441,21797119,21797572,21797971,21798217,21798536,21798970,21799770,	21789919,21791857,21795354,21796345,21796594,21797261,21797718,21798079,21798325,21798861,21799071,21800719,	0	ENSBTAG00000011571.5	cmpl	cmpl	0,2,0,1,0,0,1,0,0,0,1,0,	ACIN1	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000015083.6	751	+	21801643	21812292	21803370	21811404	12	21801643,21803316,21803807,21804283,21804476,21804820,21805337,21806606,21809251,21809454,21810173,21810904,	21801785,21803625,21804102,21804403,21804644,21805008,21805591,21806743,21809373,21809566,21810422,21812292,	0	ENSBTAG00000011349.6	cmpl	cmpl	-1,0,0,1,1,1,0,2,1,0,1,1,	CDH24	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000074098.1	751	-	21816318	21827346	21816318	21827346	4	21816318,21821159,21824747,21827315,	21816888,21821182,21824753,21827346,	0	ENSBTAG00000054080.1	incmpl	incmpl	0,1,1,0,	PSMB11	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000016918.3	751	+	21821524	21827804	21821859	21826804	3	21821524,21822787,21826517,	21822057,21823094,21827804,	0	ENSBTAG00000012726.4	cmpl	cmpl	0,0,1,	PSMB5	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000016916.4	751	+	21842082	21858614	21849760	21858297	7	21842082,21849545,21852678,21856441,21856729,21857496,21857877,	21842211,21850363,21852999,21856503,21856833,21857609,21858614,	0	ENSBTAG00000012725.5	cmpl	cmpl	-1,0,0,0,2,1,0,	C10H14orf93	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000016915.6	751	+	21862618	21871325	21862618	21870854	8	21862618,21866431,21868177,21868366,21869127,21869341,21870212,21870728,	21863654,21866533,21868245,21868429,21869258,21869393,21870281,21871325,	0	ENSBTAG00000012724.6	cmpl	cmpl	0,1,1,0,0,2,0,0,	AJUBA	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000016912.6	93	+	21887936	21896202	21888790	21895903	10	21887936,21888760,21891353,21891587,21892059,21893598,21894615,21895026,21895509,21895719,	21888411,21888845,21891496,21891719,21892194,21893695,21894761,21895157,21895578,21896202,	0	ENSBTAG00000012723.6	cmpl	cmpl	-1,0,1,0,0,0,1,0,2,2,	HAUS4	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000014463.4	752	+	21915368	21923670	21915980	21923276	17	21915368,21916754,21917183,21917426,21917913,21918358,21918614,21919222,21919559,21919729,21919875,21920080,21921099,21921456,21921731,21922151,21923123,	21916090,21916873,21917269,21917561,21918026,21918408,21918778,21919384,21919637,21919788,21919998,21920256,21921209,21921550,21921848,21922216,21923670,	0	ENSBTAG00000010890.5	cmpl	cmpl	0,2,1,0,0,2,1,0,0,0,2,2,1,0,1,1,0,	PRMT5	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000023525.5	752	+	21924915	21934919	21928454	21933829	14	21924915,21928444,21929089,21929719,21929896,21930316,21930520,21930734,21930971,21931639,21933155,21933437,21933655,21933825,	21925089,21928520,21929247,21929767,21930070,21930370,21930638,21930887,21931109,21931705,21933351,21933569,21933740,21934919,	0	ENSBTAG00000038333.2	cmpl	cmpl	-1,0,0,2,2,2,2,0,0,0,0,1,1,2,	RBM23	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000021784.6	752	-	21942072	21946377	21942818	21946377	5	21942072,21943504,21944428,21944718,21946274,	21943114,21943712,21944502,21945060,21946377,	0	ENSBTAG00000016381.6	cmpl	cmpl	1,0,1,1,0,	REM2	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000021782.5	752	-	21950051	21955730	21950579	21955293	7	21950051,21951263,21951744,21952877,21954185,21954815,21955262,	21951167,21951393,21952762,21953068,21954321,21954860,21955730,	0	ENSBTAG00000016378.5	cmpl	cmpl	0,2,1,2,1,1,0,	LRP10	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000019744.5	752	-	21967556	21978162	21969249	21978087	10	21967556,21969944,21970505,21970778,21971297,21971733,21972444,21973096,21973484,21977568,	21969584,21970060,21970656,21970917,21971458,21971895,21972752,21973219,21973633,21978162,	0	ENSBTAG00000014824.6	cmpl	cmpl	1,2,1,0,1,1,2,2,0,0,	MMP14	CNVR_429	21794678	21979394	4	4			4		Gain	184717	Has_gene
10	ENSBTAT00000085686.1	755	-	22366929	22366986	22366929	22366986	1	22366929,	22366986,	0	ENSBTAG00000054106.1	cmpl	incmpl	0,	85686.1	CNVR_430	22364061	22408227	1	1			1		Gain	44167	Has_gene
10	ENSBTAT00000086026.1	758	+	22799022	22799771	22799134	22799770	2	22799022,22799414,	22799186,22799771,	0	ENSBTAG00000050913.1	cmpl	incmpl	0,1,	86026.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000065378.2	759	+	22809888	22811420	22810289	22810952	2	22809888,22810551,	22810341,22811420,	0	ENSBTAG00000047690.2	cmpl	cmpl	0,1,	65378.2	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000073157.1	759	+	22820046	22821406	22820095	22821082	2	22820046,22820579,	22820168,22821406,	0	ENSBTAG00000054417.1	cmpl	cmpl	0,1,	73157.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000077790.1	759	+	22837376	22845743	22837522	22843858	3	22837376,22843423,22843459,	22837568,22843458,22845743,	0	ENSBTAG00000050391.1	cmpl	cmpl	0,1,0,	77790.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000063881.2	759	+	22893871	22897961	22894002	22897837	2	22893871,22897511,	22894042,22897961,	0	ENSBTAG00000050781.1	cmpl	cmpl	0,1,	63881.2	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000017034.4	759	+	22897227	22897961	22897267	22897837	2	22897227,22897511,	22897319,22897961,	0	ENSBTAG00000050781.1	cmpl	cmpl	0,1,	17034.4	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000066718.1	759	+	22913858	22914509	22913858	22914509	2	22913858,22914129,	22913910,22914509,	0	ENSBTAG00000054091.1	cmpl	cmpl	0,1,	66718.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000064523.2	760	+	22973722	22974707	22973867	22974516	2	22973722,22974118,	22973919,22974707,	0	ENSBTAG00000046819.2	cmpl	cmpl	0,1,	64523.2	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000054081.3	760	+	22999007	23012716	22999007	23012716	3	22999007,22999180,23012339,	22999015,22999296,23012716,	0	ENSBTAG00000038544.3	cmpl	cmpl	0,2,1,	54081.3	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000064546.2	760	+	23032035	23033790	23032926	23033640	2	23032035,23033227,	23033083,23033790,	0	ENSBTAG00000045863.2	cmpl	cmpl	0,1,	64546.2	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000083293.1	760	+	23035062	23035675	23035062	23035675	3	23035062,23035240,23035562,	23035108,23035531,23035675,	0	ENSBTAG00000054130.1	cmpl	cmpl	0,1,1,	83293.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000072027.1	760	+	23046790	23049092	23046922	23047561	2	23046790,23047100,	23046968,23049092,	0	ENSBTAG00000049260.1	cmpl	cmpl	0,1,	72027.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000082661.1	760	+	23053859	23066313	23053859	23066007	2	23053859,23065660,	23053905,23066313,	0	ENSBTAG00000052371.1	cmpl	cmpl	0,1,	82661.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000078778.1	760	+	23056685	23066313	23057627	23066007	2	23056685,23065660,	23057712,23066313,	0	ENSBTAG00000052371.1	incmpl	cmpl	0,1,	78778.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000069508.1	760	+	23065281	23066313	23065442	23066007	2	23065281,23065660,	23065494,23066313,	0	ENSBTAG00000052371.1	cmpl	cmpl	0,1,	69508.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000071961.1	762	+	23247086	23247801	23247091	23247751	2	23247086,23247341,	23247143,23247801,	0	ENSBTAG00000051127.1	cmpl	cmpl	0,1,	71961.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000081513.1	762	+	23272049	23273434	23272147	23273078	2	23272049,23272611,	23272199,23273434,	0	ENSBTAG00000051187.1	cmpl	cmpl	0,1,	81513.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000065812.2	763	-	23341860	23342634	23341860	23342634	3	23341860,23342260,23342582,	23342228,23342389,23342634,	0	ENSBTAG00000047444.2	cmpl	cmpl	1,1,0,	65812.2	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000074563.1	763	-	23395540	23396355	23395540	23396253	2	23395540,23396201,	23395992,23396355,	0	ENSBTAG00000052729.1	cmpl	cmpl	1,0,	74563.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000066748.1	763	-	23439106	23439403	23439106	23439403	1	23439106,	23439403,	0	ENSBTAG00000052011.1	cmpl	incmpl	0,	66748.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000085612.1	764	-	23535562	23536167	23535564	23536134	2	23535562,23536082,	23535917,23536167,	0	ENSBTAG00000051554.1	incmpl	cmpl	1,0,	85612.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000070855.1	764	-	23541648	23542543	23541752	23542350	2	23541648,23542298,	23542078,23542543,	0	ENSBTAG00000048374.1	cmpl	cmpl	1,0,	70855.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
10	ENSBTAT00000081061.1	764	-	23587344	23587949	23587344	23587870	2	23587344,23587818,	23587646,23587949,	0	ENSBTAG00000052580.1	incmpl	cmpl	1,0,	81061.1	CNVR_431	22796412	23703141	25	23	1	13	11		Mixed	906730	Has_gene
